GeneID.x	Plate	Well	Score	RSARank	ScoreRank	PValue	RSAHit	#HitWell	#TotalWell	%HitWell	GeneID.y	GeneSymbol	siRNAID
5589	5	D04	2.67	1	13	2.006654187013706e-4	1	2	3	67	5589	PRKCSH	s11127
5589	3	D04	2.49	2	19	2.006654187013706e-4	1	2	3	67	5589	PRKCSH	s11126
9088	6	L18	1.59	4	107	6.566249120568742e-4	1	3	3	100	9088	PKMYT1	s194986
9088	2	L18	1.54	5	120	6.566249120568742e-4	1	3	3	100	9088	PKMYT1	s225077
9088	4	L18	1.26	6	197	6.566249120568742e-4	1	3	3	100	9088	PKMYT1	s194985
26228	2	K16	1.6	7	106	7.295213754905557e-4	1	3	3	100	26228	STAP1	s25253
26228	4	K16	1.31	8	185	7.295213754905557e-4	1	3	3	100	26228	STAP1	s25254
26228	6	K16	1.25	9	203	7.295213754905557e-4	1	3	3	100	26228	STAP1	s25255
545	3	I17	2.37	10	25	7.773571614640179e-4	1	2	3	67	545	ATR	s535
545	5	I17	2.18	11	37	7.773571614640179e-4	1	2	3	67	545	ATR	s536
5213	1	K18	1.45	13	139	0.0012359449544579468	1	3	3	100	5213	PFKM	s10369
5213	5	L17	1.35	14	170	0.0012359449544579468	1	3	3	100	5213	PFKM	s10371
5213	3	L17	1.13	15	241	0.0012359449544579468	1	3	3	100	5213	PFKM	s10370
4831	1	G14	1.48	16	132	0.0012668425187321436	1	3	3	100	4831	NME2	s9591
4831	5	H13	1.21	17	215	0.0012668425187321436	1	3	3	100	4831	NME2	s224122
4831	3	H13	1.13	18	242	0.0012668425187321436	1	3	3	100	4831	NME2	s9592
4246	3	F05	2.57	21	16	0.002334093333845147	1	2	3	67	4246	SCGB2A1	s8730
4246	5	F05	1.86	22	63	0.002334093333845147	1	2	3	67	4246	SCGB2A1	s224040
801	1	B09	1.51	23	127	0.0026741700862643212	1	3	3	100	801	CALM1	s2340
801	3	A10	1	24	293	0.0026741700862643212	1	3	3	100	801	CALM1	s2341
801	5	A10	0.94	25	311	0.0026741700862643212	1	3	3	100	801	CALM1	s2342
2475	5	K09	2.75	26	11	0.0032022034893940147	1	3	3	100	2475	FRAP1	s604
2475	3	K09	1.76	27	73	0.0032022034893940147	1	3	3	100	2475	FRAP1	s603
80852	4	P05	1.79	28	71	0.003457959073162448	1	3	3	100	80852	GRIP2	s37446
80852	6	P05	1.1	29	253	0.003457959073162448	1	3	3	100	80852	GRIP2	s37447
80852	2	P05	0.9	30	336	0.003457959073162448	1	3	3	100	80852	GRIP2	s37445
11011	2	C04	2.55	31	17	0.0038241492880055055	1	3	3	100	11011	TLK2	s223175
11011	4	C04	1.73	32	82	0.0038241492880055055	1	3	3	100	11011	TLK2	s21679
10154	2	O09	1.85	33	65	0.004301256573156062	1	2	3	67	10154	PLXNC1	s19775
10154	6	O09	1.69	34	86	0.004301256573156062	1	2	3	67	10154	PLXNC1	s19777
347359	4	P20	1.4	35	153	0.00438163660048159	1	3	3	100	347359	BMP2KL	s51233
347359	2	P20	0.91	36	326	0.00438163660048159	1	3	3	100	347359	BMP2KL	s51232
347359	6	P20	0.85	37	368	0.00438163660048159	1	3	3	100	347359	BMP2KL	s51234
8649	2	E03	1.09	38	258	0.0052531018540359535	1	3	3	100	8649	MAPKSP1	s16462
8649	4	E03	1.02	39	280	0.0052531018540359535	1	3	3	100	8649	MAPKSP1	s225014
8649	6	E03	0.79	40	391	0.0052531018540359535	1	3	3	100	8649	MAPKSP1	s16464
8780	4	E09	3.48	41	4	0.005312074556096367	1	2	3	67	8780	RIOK3	s16727
4916	1	I02	1.69	42	87	0.006010376566739719	1	2	3	67	4916	NTRK3	s9751
4916	3	J01	1.62	43	103	0.006010376566739719	1	2	3	67	4916	NTRK3	s9752
640	1	P16	1.92	44	54	0.0068854124985207685	1	3	3	100	640	BLK	s1994
640	5	O15	1.12	45	246	0.0068854124985207685	1	3	3	100	640	BLK	s1996
640	3	O15	0.73	46	426	0.0068854124985207685	1	3	3	100	640	BLK	s1995
149420	4	F20	1.39	47	155	0.007030874729514854	1	3	3	100	149420	PDIK1L	s45287
149420	2	F20	1.06	48	266	0.007030874729514854	1	3	3	100	149420	PDIK1L	s223359
149420	6	F20	0.72	49	433	0.007030874729514854	1	3	3	100	149420	PDIK1L	s45288
1613	1	J22	1.39	50	156	0.007079813532736538	1	3	3	100	1613	DAPK3	s557
1613	5	I21	0.84	51	373	0.007079813532736538	1	3	3	100	1613	DAPK3	s559
1613	3	I21	0.72	52	434	0.007079813532736538	1	3	3	100	1613	DAPK3	s558
8569	2	C15	2.98	53	7	0.00742875837639042	1	3	3	100	8569	MKNK1	s16319
8569	6	C15	0.79	54	392	0.00742875837639042	1	3	3	100	8569	MKNK1	s16321
8569	4	C15	0.71	55	440	0.00742875837639042	1	3	3	100	8569	MKNK1	s16320
255239	4	J06	3.05	56	6	0.007961042686599995	1	1	3	33	255239	ANKK1	s48637
374872	4	P22	1.53	57	122	0.009229010199204923	1	3	3	100	374872	C19orf35	s51596
374872	2	P22	1.51	58	128	0.009229010199204923	1	3	3	100	374872	C19orf35	s51595
55577	6	F11	1.08	60	260	0.01051331105308259	1	3	3	100	55577	NAGK	s31009
55577	4	F11	0.69	61	456	0.01051331105308259	1	3	3	100	55577	NAGK	s31008
55577	2	F11	0.63	62	495	0.01051331105308259	1	3	3	100	55577	NAGK	s224374
4750	5	H07	2.95	63	8	0.010605303633439216	1	3	3	100	4750	NEK1	s224108
10519	4	A10	1.85	64	66	0.011162220600184545	1	2	3	67	10519	CIB1	s20617
10519	2	A10	1.45	65	140	0.011162220600184545	1	2	3	67	10519	CIB1	s20616
5232	1	M02	1.68	66	91	0.011432728778021402	1	3	3	100	5232	PGK2	s10403
5232	3	N01	1.13	67	243	0.011432728778021402	1	3	3	100	5232	PGK2	s10404
5232	5	N01	0.62	68	507	0.011432728778021402	1	3	3	100	5232	PGK2	s10405
122011	2	D08	1.87	69	61	0.012113486116780267	1	3	3	100	122011	CSNK1A1L	s42512
122011	4	D08	1.43	70	147	0.012113486116780267	1	3	3	100	122011	CSNK1A1L	s42513
9252	6	I17	1.56	71	115	0.013101710036732779	1	3	3	100	9252	RPS6KA5	s17693
9252	4	I17	1.4	72	154	0.013101710036732779	1	3	3	100	9252	RPS6KA5	s17692
283629	6	J16	1.83	73	67	0.013130879296466728	1	3	3	100	283629	TSSK4	s49318
283629	4	J16	1.26	74	198	0.013130879296466728	1	3	3	100	283629	TSSK4	s49317
283629	2	J16	0.59	75	531	0.013130879296466728	1	3	3	100	283629	TSSK4	s49316
51135	2	O20	2.89	76	10	0.013244861582637556	1	1	3	33	51135	IRAK4	s27527
5163	3	L05	1.65	77	97	0.014126666314761635	1	2	3	67	5163	PDK1	s10253
