plate	position	score	well	wellAnno	finalWellAnno	raw_r1_ch1	raw_r2_ch1	median_ch1	diff_ch1	raw/PlateMedian_r1_ch1	raw/PlateMedian_r2_ch1	normalized_r1_ch1	normalized_r2_ch1	GeneID	GeneSymbol	siRNAID
6	191	4.62	H23	pos2	pos2	0.796095061854	0.940555997579	0.8683255297165	0.144460935725	0.977	1.09	-0.575	9.822	NA	NA	NA
6	95	4	D23	pos2	pos2	0.861401670751	0.891438074	0.8764198723755	0.0300364032489999	1.06	1.04	3.948	4.052	NA	NA	NA
6	335	3.98	N23	pos2	pos2	0.84875366873	0.900132530252	0.874443099491	0.051378861522	1.04	1.05	2.328	5.625	NA	NA	NA
4	105	3.48	E09	sample	sample	0.865875205062	0.911720185321	0.8887976951915	0.045844980259	1.06	1.07	2.97	4	8780	RIOK3	s16727
4	47	3.39	B23	pos2	pos2	0.795186603022	0.969728901696	0.882457752359	0.174542298674	0.97	1.14	-1.21	7.999	NA	NA	NA
4	222	3.05	J06	sample	sample	0.869782065568	0.896988813581	0.8833854395745	0.027206748013	1.06	1.05	3.303	2.805	255239	ANKK1	s48637
2	63	2.98	C15	sample	sample	0.863787482764	0.892793526106	0.878290504435	0.0290060433420001	1.04	1.06	2.626	3.329	8569	MKNK1	s16319
5	175	2.95	H07	sample	sample	0.860591324602	0.890259648906	0.875425486754	0.0296683243039999	1.05	1.04	3.426	2.483	4750	NEK1	s224108
3	222	2.94	J06	sample	sample	0.852948116047	0.892499253372	0.8727236847095	0.0395511373249999	1.04	1.04	3.3	2.583	5894	RAF1	s11750
2	356	2.89	O20	sample	sample	0.871227817899	0.898183231329	0.884705524614	0.0269554134300001	1.05	1.06	3.01	2.767	51135	IRAK4	s27527
5	249	2.75	K09	sample	sample	0.874347902637	0.91566868433	0.8950082934835	0.041320781693	1.07	1.07	2.805	2.687	2475	FRAP1	s604
2	160	2.73	G16	sample	sample	0.865662696603	0.87330346978	0.8694830831915	0.00764077317699996	1.05	1.03	2.805	2.654	23043	TNIK	s22905
5	76	2.67	D04	sample	sample	0.865483792478	0.876143710922	0.8708137517	0.010659918444	1.06	1.03	3.672	1.661	5589	PRKCSH	s11127
1	219	2.64	J03	sample	sample	0.885774011679	0.894338356614	0.8900561841465	0.00856434493499991	1.04	1.04	3.147	2.136	1609	DGKQ	s3920
4	346	2.58	O10	sample	sample	0.854744684259	0.892570409739	0.873657546999	0.0378257254800001	1.04	1.05	2.647	2.514	29993	PACSIN1	s223836
3	125	2.57	F05	sample	sample	0.846448719364	0.882710158986	0.864579439175	0.036261439622	1.03	1.03	3.182	1.96	4246	SCGB2A1	s8730
2	52	2.55	C04	sample	sample	0.87205361655	0.878621892236	0.875337754393	0.00656827568599994	1.05	1.04	2.875	2.223	11011	TLK2	s223175
6	244	2.54	K04	sample	sample	0.859281570994	0.876237786538	0.867759678766	0.016956215544	1.05	1.02	3.643	1.442	23678	SGK3	s24318
