ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Timepoint	Plane	Spots - Number of Objects	Spots - Intensity Spot Weighted Center BP676/29 Mean - Median per Well	Spots - Intensity Spot Border BP676/29 Mean - Median per Well	Spots - center_border_ratio - Median per Well	Spots - Spots Edu Pos - Mean per Well	Spots - Spots Edu Minus - Mean per Well	Nuclei Final - Number of Objects	Nuclei Final - Nucleus Area [µm²] - Mean per Well	Nuclei Final - Nucleus Roundness - Mean per Well	Nuclei Final - Intensity Nucleus BP676/29 Mean - Mean per Well	Nuclei Final - Number of Spots - Mean per Well	Nuclei Final - Number of Spots per Area of Nucleus - Mean per Well	Nuclei Final - Intensity Spot BP525/50 Mean- Mean per Cell  - Mean per Well	Nuclei Final - Intensity Spot BP525/50 Sum- Mean per Cell  - Mean per Well	Nuclei Final - Intensity Spot Weighted Center BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final - Intensity Spot Border BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final - center_border_ratio- Mean per Cell  - Mean per Well	Nuclei Final - Nuclei Final Edu Pos - Mean per Well	Nuclei Final - Nuclei Final Edu Neg - Mean per Well	Nuclei Final Edu Pos - Number of Objects	Nuclei Final Edu Pos - Nucleus Area [µm²] - Mean per Well	Nuclei Final Edu Pos - Nucleus Roundness - Mean per Well	Nuclei Final Edu Pos - Intensity Nucleus BP676/29 Mean - Mean per Well	Nuclei Final Edu Pos - Number of Spots - Mean per Well	Nuclei Final Edu Pos - Number of Spots per Area of Nucleus - Mean per Well	Nuclei Final Edu Pos - Intensity Spot BP525/50 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - Intensity Spot BP525/50 Sum- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - Intensity Spot Weighted Center BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - Intensity Spot Border BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - center_border_ratio- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Number of Objects	Nuclei Final Edu Neg - Nucleus Area [µm²] - Mean per Well	Nuclei Final Edu Neg - Nucleus Roundness - Mean per Well	Nuclei Final Edu Neg - Intensity Nucleus BP676/29 Mean - Mean per Well	Nuclei Final Edu Neg - Number of Spots - Mean per Well	Nuclei Final Edu Neg - Number of Spots per Area of Nucleus - Mean per Well	Nuclei Final Edu Neg - Intensity Spot BP525/50 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Intensity Spot BP525/50 Sum- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Intensity Spot Weighted Center BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Intensity Spot Border BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - center_border_ratio- Mean per Cell  - Mean per Well	Spots Edu Pos - Number of Objects	Spots Edu Pos - Intensity Spot Weighted Center BP676/29 Mean - Median per Well	Spots Edu Pos - Intensity Spot Border BP676/29 Mean - Median per Well	Spots Edu Pos - center_border_ratio - Median per Well	Spots Edu Minus - Number of Objects	Spots Edu Minus - Intensity Spot Weighted Center BP676/29 Mean - Median per Well	Spots Edu Minus - Intensity Spot Border BP676/29 Mean - Median per Well	Spots Edu Minus - center_border_ratio - Median per Well	Number of Analyzed Fields	Link
220203-Kinome-Lib-Batch-1	8022	HT001064	8277	2022-02-03T09:56:40Z	8330	A1	1	1	1	1	40799	21	16.0714285714	0.928	0.415892546386	0.584107453614	578	279.473171256	0.821129685829	239.429605282	70.5865051903	0.00290303410381	564.863063014	37998.8878404	255.898016831	254.690053038	0.999684715173	0.332179930796	0.667820069204	192	305.736391421	0.840003630157	693.233428352	88.375	0.00335895587494	369.327308962	24604.543935	742.169560538	738.418011499	0.978087926589	386	266.409600604	0.811741609894	13.7033513193	61.7383419689	0.00267625436273	662.124370729	44661.3594203	14.0220158166	14.0792550474	1.01042715924	16968	630	687.423280423	0.924053314551	23831	12	12.3846153846	0.932432432432	9	http://columbus-sg.nci.nih.gov/browse/measurement/8330/well=1.1
220203-Kinome-Lib-Batch-1	8022	HT001064	8277	2022-02-03T09:56:40Z	8330	A2	1	2	1	1	24136	20	18.25	0.940803202745	0.273201856148	0.726798143852	305	286.426910291	0.821061683431	175.390750459	79.1344262295	0.00314317128696	586.128818325	39857.1413833	185.171052402	182.081709923	0.99675778498	0.209836065574	0.790163934426	64	319.545332031	0.848769789081	768.982284344	103.03125	0.00373188436927	368.06092925	24665.2782788	812.097520014	797.49974568	0.995280582739	241	277.631976717	0.813703514296	17.7564841987	72.7883817427	0.00298683254311	644.038963141	43891.4950708	18.6843556088	18.6511942029	0.997150071052	6594	644	687.197115385	0.944263921142	17542	15	16	0.938995763197	9	http://columbus-sg.nci.nih.gov/browse/measurement/8330/well=1.2
220203-Kinome-Lib-Batch-1	8022	HT001064	8277	2022-02-03T09:56:40Z	8330	A3	1	3	1	1	37373	26	19.4782608696	0.933174224344	0.438043507345	0.561956492655	569	246.19147603	0.829283080003	338.32398103	65.6818980668	0.00302446872022	496.104618056	32688.5766158	349.944494321	352.624037325	0.995552395705	0.362038664323	0.637961335677	206	271.8255387	0.84061699651	906.090822492	79.4708737864	0.00339776109082	369.146997315	24246.0012529	935.750188132	943.216353906	0.966265954211	363	231.644322008	0.822851160443	16.1202087405	57.8567493113	0.00281262787079	568.351219914	37492.915082	16.5854530907	16.5411168392	1.01221816075	16371	814	877.964285714	0.926859651204	21002	14	14.1785714286	0.943047306121	9	http://columbus-sg.nci.nih.gov/browse/measurement/8330/well=1.3
220203-Kinome-Lib-Batch-1	8022	HT001064	8277	2022-02-03T09:56:40Z	8330	A4	1	4	1	1	41498	24	18.9166666667	0.931223098069	0.405296640802	0.594703359198	545	277.34581817	0.849564519159	280.693260383	76.1431192661	0.00315108560392	524.137694667	34443.717587	292.863315887	293.323371689	0.988350713356	0.339449541284	0.660550458716	185	303.043200075	0.846163580003	793.805140419	90.9135135135	0.00349588584034	378.636224664	24854.4620674	827.647132415	829.197241874	0.972192988475	360	264.140219136	0.851312224002	17.010766476	68.5527777778	0.00297389659353	599.117560825	39385.2559467	17.2783407961	17.1766697827	0.996677117543	16819	697	764.6	0.92638623327	24679	14	14.8421052632	0.9375	9	http://columbus-sg.nci.nih.gov/browse/measurement/8330/well=1.4
220203-Kinome-Lib-Batch-1	8022	HT001064	8277	2022-02-03T09:56:40Z	8330	A5	1	5	1	1	38133	39	41.2105263158	0.94065864969	0.483780452626	0.516219547374	645	246.44164804	0.804810663129	357.696355349	59.1209302326	0.00275144029889	541.989734522	35747.742105	382.666108757	382.99574318	0.989685705139	0.413953488372	0.586046511628	267	265.737511184	0.803453098609	838.710267248	69.0936329588	0.00299245792982	397.324414884	25641.1045852	898.786328904	899.391732316	0.97724854255	378	232.812030423	0.805769577749	17.9325604357	52.0767195767	0.00258119768657	644.173968235	42886.5574959	18.1050008754	18.2398460927	0.998470685064	18448	812	882.88	0.940849372668	19685	15	15.9285714286	0.940298507463	9	http://columbus-sg.nci.nih.gov/browse/measurement/8330/well=1.5
220203-Kinome-Lib-Batch-1	8022	HT001064	8277	2022-02-03T09:56:40Z	8330	A6	1	6	1	1	38331	31	23.2222222222	0.940047961631	0.457619159427	0.542380840573	595	249.761663982	0.82944655548	320.977798805	64.4218487395	0.0029317779065	524.585941808	34069.7788683	344.620179116	344.380376135	0.993157009047	0.393277310924	0.606722689076	234	271.516084105	0.831901603742	789.210904903	74.9615384615	0.00318636385303	388.859970488	25211.5091042	845.794586207	845.146443374	0.973568891108	361	235.660460911	0.827855194556	17.4693588409	57.5900277008	0.002766755437	613.053566568	39843.692865	17.9493956645	17.9757529203	1.00592475166	17541	715	773.034482759	0.932427184466	20790	16	16.2627877238	0.950637589344	9	http://columbus-sg.nci.nih.gov/browse/measurement/8330/well=1.6
220203-Kinome-Lib-Batch-1	8022	HT001064	8277	2022-02-03T09:56:40Z	8330	A7	1	7	1	1	46135	32	25.1785714286	0.937842778793	0.474715508833	0.525284491167	639	247.225404821	0.828013981976	395.745580903	72.1987480438	0.00334686746432	560.737968879	36931.4907311	418.241731695	414.878056529	0.999602497962	0.402190923318	0.597809076682	257	263.38317553	0.836080372108	958.141618572	85.2178988327	0.00377334981894	387.634539191	25450.9501011	1012.73410751	1004.70387242	0.982452775258	382	236.354862747	0.82258711741	17.379660272	63.4397905759	0.00305994085401	677.19760613	44655.3099507	18.2822013681	18.0580704424	1.01114040041	21901	873	947.8125	0.932432432432	24234	15	14.92	0.945454545455	9	http://columbus-sg.nci.nih.gov/browse/measurement/8330/well=1.7
220203-Kinome-Lib-Batch-1	8022	HT001064	8277	2022-02-03T09:56:40Z	8330	A8	1	8	1	1	43553	22	17.6785714286	0.930747922438	0.381328496315	0.618671503685	604	266.534311534	0.833952944034	277.879592461	72.107615894	0.00310619058723	599.450632056	40669.9049787	289.059210406	289.49814311	0.98508884862	0.301324503311	0.698675496689	182	298.798164683	0.844682635117	886.790810156	91.2527472527	0.00355280349522	388.696950082	26007.1114779	921.289460221	922.041529273	0.974670928935	422	252.619569181	0.829325446932	15.2685933601	63.8507109005	0.0029135755416	690.777227578	47023.7821623	15.0927688198	15.3960091055	0.989603280483	16608	743.5	815.31	0.925700085308	26945	14	14.3214285714	0.9375	9	http://columbus-sg.nci.nih.gov/browse/measurement/8330/well=1.8
220203-Kinome-Lib-Batch-1	8022	HT001064	8277	2022-02-03T09:56:40Z	8330	A9	1	9	1	1	38438	93	130.560869565	0.94470219418	0.524585046048	0.475414953952	644	243.460886818	0.831057811411	439.038863846	59.6863354037	0.00279367510214	519.445840479	34963.285878	459.773182648	458.825264893	0.992854190075	0.422360248447	0.577639751553	272	272.490279054	0.84136192677	1007.01585649	74.1323529412	0.00316284190182	412.952397539	27848.7892606	1055.6205282	1053.22960635	0.982943243551	372	222.235094646	0.823523619535	23.7438584742	49.123655914	0.00252374668947	597.312013812	40165.2834047	24.0998547187	24.2070367293	1.00010090366	20164	912	986.902255639	0.937803746767	18274	22	22.7307692308	0.957264957265	9	http://columbus-sg.nci.nih.gov/browse/measurement/8330/well=1.9
220203-Kinome-Lib-Batch-1	8022	HT001064	8277	2022-02-03T09:56:40Z	8330	A10	1	10	1	1	41727	43	51.1785714286	0.94188034188	0.506314856088	0.493685143912	572	266.510033144	0.823633057183	417.348688177	72.9493006993	0.00314578657446	538.112626616	36283.2378592	441.043297423	439.95622824	0.993638593332	0.416083916084	0.583916083916	238	291.213894433	0.832453238737	977.255557838	88.768907563	0.00355369358803	388.418922897	25995.2707832	1033.50300481	1030.92854464	0.97521226768	334	248.906682884	0.817348017632	18.3731343468	61.6766467066	0.00285512229532	644.780595133	43614.1844582	18.8714101254	18.8442183512	1.00676872958	21127	922	997.678571429	0.934054514934	20600	17	17.25	0.956850663382	9	http://columbus-sg.nci.nih.gov/browse/measurement/8330/well=1.10
