GeneID.x	Plate	Well	Score	RSARank	ScoreRank	PValue	RSAHit	#HitWell	#TotalWell	%HitWell	GeneID.y	GeneSymbol	siRNAID
10459	2	N12	2.72	1	19	3.368906623128573e-4	1	3	3	100	10459	MAD2L2	s20468
10459	3	N12	2.72	2	20	3.368906623128573e-4	1	3	3	100	10459	MAD2L2	s20466
55294	5	O13	3.45	4	5	0.0010961903858333745	1	3	3	100	55294	FBXW7	s224356
55294	4	O13	1.37	5	183	0.0010961903858333745	1	3	3	100	55294	FBXW7	s30665
55294	6	O13	1.35	6	189	0.0010961903858333745	1	3	3	100	55294	FBXW7	s224357
5594	1	L21	1.72	7	93	0.001440169586199987	1	3	3	100	5594	MAPK1	s11137
5594	2	L21	1.67	8	100	0.001440169586199987	1	3	3	100	5594	MAPK1	s11138
5594	3	L21	1.3	9	206	0.001440169586199987	1	3	3	100	5594	MAPK1	s11139
666	1	E01	2.84	10	18	0.0014427649497754666	1	2	3	67	666	BOK	s194313
666	3	E01	2.33	11	39	0.0014427649497754666	1	2	3	67	666	BOK	s194315
5716	1	C02	2.68	12	23	0.0020014305986959	1	3	3	100	5716	PSMD10	s11412
5716	2	C02	1.54	13	138	0.0020014305986959	1	3	3	100	5716	PSMD10	s11411
5716	3	C02	1.21	14	230	0.0020014305986959	1	3	3	100	5716	PSMD10	s11410
51246	6	I21	2.42	15	35	0.0025067081380306033	1	3	3	100	51246	SHISA5	s27750
51246	4	I21	1.5	16	150	0.0025067081380306033	1	3	3	100	51246	SHISA5	s27749
51246	5	I21	1.16	17	249	0.0025067081380306033	1	3	3	100	51246	SHISA5	s27751
572	3	C01	1.51	18	147	0.002953749771551501	1	3	3	100	572	BAD	s1863
572	1	C01	1.21	19	231	0.002953749771551501	1	3	3	100	572	BAD	s1861
572	2	C01	1.12	20	264	0.002953749771551501	1	3	3	100	572	BAD	s1862
27113	5	G05	4.8	21	2	0.0032697528231068	1	1	3	33	27113	BBC3	s25840
5985	3	G06	2.08	22	58	0.0035169748429694026	1	3	3	100	5985	RFC5	s11954
5985	1	G06	1.96	23	63	0.0035169748429694026	1	3	3	100	5985	RFC5	s11953
55183	4	O07	1.72	24	94	0.004384011381939685	1	3	3	100	55183	RIF1	s30377
55183	6	O07	1.64	25	110	0.004384011381939685	1	3	3	100	55183	RIF1	s30378
55183	5	O07	1.01	26	301	0.004384011381939685	1	3	3	100	55183	RIF1	s30376
56897	5	B17	2.45	27	31	0.004516852299721665	1	3	3	100	56897	WRNIP1	s32339
56897	6	B17	1.23	28	225	0.004516852299721665	1	3	3	100	56897	WRNIP1	s32337
56897	4	B17	1	29	304	0.004516852299721665	1	3	3	100	56897	WRNIP1	s32338
92815	5	N21	1.12	30	265	0.004931420713010596	1	3	3	100	92815	HIST3H2A	s195569
92815	4	N21	0.99	31	306	0.004931420713010596	1	3	3	100	92815	HIST3H2A	s195568
92815	6	N21	0.99	32	307	0.004931420713010596	1	3	3	100	92815	HIST3H2A	s230052
10519	2	N16	1.43	33	166	0.004978990687734174	1	3	3	100	10519	CIB1	s20616
10519	3	N16	1.38	34	179	0.004978990687734174	1	3	3	100	10519	CIB1	s20618
10519	1	N16	0.98	35	314	0.004978990687734174	1	3	3	100	10519	CIB1	s20617
9891	3	J12	1.71	36	95	0.005270848284764358	1	3	3	100	9891	NUAK1	s90
9891	1	J12	1.21	37	232	0.005270848284764358	1	3	3	100	9891	NUAK1	s88
9891	2	J12	0.96	38	319	0.005270848284764358	1	3	3	100	9891	NUAK1	s89
10887	3	P08	1.41	39	174	0.005320573268582889	1	3	3	100	10887	PROKR1	s21386
10887	1	P08	1.3	40	207	0.005320573268582889	1	3	3	100	10887	PROKR1	s21385
10887	2	P08	0.95	41	321	0.005320573268582889	1	3	3	100	10887	PROKR1	s21384
