ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Timepoint	Plane	Spots - Number of Objects	Spots - Intensity Spot Weighted Center BP676/29 Mean - Median per Well	Spots - Intensity Spot Border BP676/29 Mean - Median per Well	Spots - center_border_ratio - Median per Well	Spots - Spots Edu Pos - Mean per Well	Spots - Spots Edu Minus - Mean per Well	Nuclei Final - Number of Objects	Nuclei Final - Nucleus Area [µm²] - Mean per Well	Nuclei Final - Nucleus Roundness - Mean per Well	Nuclei Final - Intensity Nucleus BP676/29 Mean - Mean per Well	Nuclei Final - Number of Spots - Mean per Well	Nuclei Final - Number of Spots per Area of Nucleus - Mean per Well	Nuclei Final - Intensity Spot BP525/50 Mean- Mean per Cell  - Mean per Well	Nuclei Final - Intensity Spot BP525/50 Sum- Mean per Cell  - Mean per Well	Nuclei Final - Intensity Spot Weighted Center BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final - Intensity Spot Border BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final - center_border_ratio- Mean per Cell  - Mean per Well	Nuclei Final - Nuclei Final Edu Pos - Mean per Well	Nuclei Final - Nuclei Final Edu Neg - Mean per Well	Nuclei Final Edu Pos - Number of Objects	Nuclei Final Edu Pos - Nucleus Area [µm²] - Mean per Well	Nuclei Final Edu Pos - Nucleus Roundness - Mean per Well	Nuclei Final Edu Pos - Intensity Nucleus BP676/29 Mean - Mean per Well	Nuclei Final Edu Pos - Number of Spots - Mean per Well	Nuclei Final Edu Pos - Number of Spots per Area of Nucleus - Mean per Well	Nuclei Final Edu Pos - Intensity Spot BP525/50 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - Intensity Spot BP525/50 Sum- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - Intensity Spot Weighted Center BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - Intensity Spot Border BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - center_border_ratio- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Number of Objects	Nuclei Final Edu Neg - Nucleus Area [µm²] - Mean per Well	Nuclei Final Edu Neg - Nucleus Roundness - Mean per Well	Nuclei Final Edu Neg - Intensity Nucleus BP676/29 Mean - Mean per Well	Nuclei Final Edu Neg - Number of Spots - Mean per Well	Nuclei Final Edu Neg - Number of Spots per Area of Nucleus - Mean per Well	Nuclei Final Edu Neg - Intensity Spot BP525/50 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Intensity Spot BP525/50 Sum- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Intensity Spot Weighted Center BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Intensity Spot Border BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - center_border_ratio- Mean per Cell  - Mean per Well	Spots Edu Pos - Number of Objects	Spots Edu Pos - Intensity Spot Weighted Center BP676/29 Mean - Median per Well	Spots Edu Pos - Intensity Spot Border BP676/29 Mean - Median per Well	Spots Edu Pos - center_border_ratio - Median per Well	Spots Edu Minus - Number of Objects	Spots Edu Minus - Intensity Spot Weighted Center BP676/29 Mean - Median per Well	Spots Edu Minus - Intensity Spot Border BP676/29 Mean - Median per Well	Spots Edu Minus - center_border_ratio - Median per Well	Number of Analyzed Fields	Link
220310-Kinome-Lib-Batch3	8168	HT001079	8510	2022-03-23T04:53:40Z	8560	A1	1	1	1	1	52289	18	12.4642857143	0.936437352864	0.436210292796	0.563789707204	723	243.939192504	0.85108927039	239.789941655	72.3222683264	0.00339075649324	781.232984849	52365.5531814	249.772581205	247.719022259	1.00476813835	0.352697095436	0.647302904564	255	276.934712691	0.862712362574	659.230733998	89.4470588235	0.00376009524595	507.317865212	33975.6174682	686.324648473	680.671958118	0.985926606002	468	225.960864198	0.84475617529	11.2484842877	62.9914529915	0.00318951422413	930.801197927	62407.1669007	11.398326058	11.3100315867	1.01505634123	22809	606	645.523809524	0.941287878788	29480	9	9	0.92817679558	9	http://columbus-sg.nci.nih.gov/browse/measurement/8560/well=1.1
220310-Kinome-Lib-Batch3	8168	HT001079	8510	2022-03-23T04:53:40Z	8560	A2	1	2	1	1	32246	49	71.3214285714	0.94201595299	0.498976617255	0.501023382745	434	261.0346915	0.867171557179	281.816139668	74.2995391705	0.00325965641586	835.038039589	56101.317889	296.335497387	292.831765551	1.00490784306	0.417050691244	0.582949308756	181	283.740327271	0.884459699407	656.023588351	88.8950276243	0.00363289672885	603.113696647	40730.0493202	690.315126507	681.901920167	0.987265314549	253	244.790738636	0.854803360565	14.1025103729	63.8577075099	0.00299263468997	1000.96019798	67098.1542959	14.476553234	14.4851331972	1.01752957295	16090	608	645.527857143	0.9487726497	16156	9	9.4347826087	0.929460580913	9	http://columbus-sg.nci.nih.gov/browse/measurement/8560/well=1.2
220310-Kinome-Lib-Batch3	8168	HT001079	8510	2022-03-23T04:53:40Z	8560	A3	1	3	1	1	42432	62	88.2792207792	0.936251747697	0.521681749623	0.478318250377	574	257.05377214	0.872415778811	226.620067609	73.9233449477	0.00328301316372	835.776320328	55895.112373	237.841487464	235.83113864	0.998367112064	0.440766550523	0.559233449477	253	284.496924956	0.882769302804	497.854835022	87.4940711462	0.00356977867634	632.330898009	42672.6673402	521.29354145	516.463159143	0.983066803653	321	235.424122101	0.864255524699	12.8431325452	63.2274143302	0.00305699548554	997.129586305	66381.8791232	13.0346860261	13.2609154827	1.01050183942	22136	466	497.471509972	0.946663577029	20296	9	8.91666666667	0.914116150911	9	http://columbus-sg.nci.nih.gov/browse/measurement/8560/well=1.3
220310-Kinome-Lib-Batch3	8168	HT001079	8510	2022-03-23T04:53:40Z	8560	A4	1	4	1	1	28034	116	146.267857143	0.937178568882	0.54812013983	0.45187986017	350	270.80905377	0.873733152718	304.091439929	80.0971428571	0.00338692469922	812.238836369	54376.8328319	316.117590384	314.540305842	0.996626461509	0.497142857143	0.502857142857	174	282.470792625	0.880989889914	596.454346907	88.3103448276	0.00359938318224	673.16054905	45475.7472618	620.177582932	617.157789205	0.980468886856	176	259.279834675	0.866558878446	15.0508387132	71.9772727273	0.00317688051715	949.736688605	63176.7697023	15.5128250242	15.3616575173	1.01260042736	15366	532	565.721153846	0.939390241796	12668	10	10.1176470588	0.93023255814	9	http://columbus-sg.nci.nih.gov/browse/measurement/8560/well=1.4
220310-Kinome-Lib-Batch3	8168	HT001079	8510	2022-03-23T04:53:40Z	8560	A5	1	5	1	1	35189	40	61.92	0.929696504034	0.501889795106	0.498110204894	469	275.495298952	0.869517107986	248.702490567	75.0298507463	0.00311086002076	814.263840585	54559.2106074	259.934183543	259.25260208	0.998466401431	0.456289978678	0.543710021322	214	291.365191459	0.872912860217	530.214927168	82.5280373832	0.00326158451953	624.520518765	42052.1424296	552.832782253	551.486428267	0.982518374231	255	262.17703622	0.866667339446	12.4528378907	68.737254902	0.00298436965708	974.126324323	65096.6617494	13.1613484091	13.0398508826	1.01190292829	17661	502	541.464285714	0.934899636031	17528	9	9.57692307692	0.919899585057	9	http://columbus-sg.nci.nih.gov/browse/measurement/8560/well=1.5
220310-Kinome-Lib-Batch3	8168	HT001079	8510	2022-03-23T04:53:40Z	8560	A6	1	6	1	1	36048	20	15.3798076923	0.936170212766	0.441189525078	0.558810474922	527	264.699634988	0.860070376835	218.625994647	68.4022770398	0.00296541891989	807.029474275	53333.5758607	229.929574263	228.922156316	1.00103364328	0.394686907021	0.605313092979	208	279.935872396	0.863771244316	533.139143643	76.4615384615	0.00317386327039	596.698463006	39039.259829	559.817740147	557.594305783	0.979395176215	319	254.765035049	0.857657272019	13.5515902866	63.1473354232	0.00282950536219	944.604475356	62683.3171644	14.1536670184	13.9416308778	1.01518710601	15904	509	547.314814815	0.943852439882	20144	9	9.42857142857	0.923784604113	9	http://columbus-sg.nci.nih.gov/browse/measurement/8560/well=1.6
220310-Kinome-Lib-Batch3	8168	HT001079	8510	2022-03-23T04:53:40Z	8560	A7	1	7	1	1	34269	25	30.8571428571	0.933333333333	0.472613732528	0.527386267472	456	284.113748782	0.871820168111	219.701194953	75.1513157895	0.00303111296656	728.04142065	47632.3148157	229.537390402	227.702661684	1.00334613647	0.416666666667	0.583333333333	190	294.028868421	0.878442848191	507.617103399	85.2421052632	0.00334897988795	582.794202675	38281.8856225	530.505439368	526.377419384	0.986696663094	266	277.031520468	0.867089682339	14.0469746352	67.9436090226	0.00280406516557	831.78943349	54311.1928108	14.5602125693	14.3635490409	1.01523861745	16196	458	488.604037267	0.939943088401	18073	9	9.32142857143	0.921052631579	9	http://columbus-sg.nci.nih.gov/browse/measurement/8560/well=1.7
220310-Kinome-Lib-Batch3	8168	HT001079	8510	2022-03-23T04:53:40Z	8560	A8	1	8	1	1	37310	51	72.1435897436	0.935663660792	0.503216295899	0.496783704101	560	271.311958705	0.857502224495	249.313879046	66.625	0.00283849950183	672.17465844	42933.9728135	263.272958718	261.810451056	1.00077197863	0.446428571429	0.553571428571	250	287.762684444	0.874871594336	542.352384201	75.1	0.00303495888834	481.704512158	30516.4795398	570.88032359	567.536390777	0.982053511613	310	258.0452444	0.843494668173	12.9925039221	59.7903225806	0.0026800645127	827.280640754	53045.9380201	12.7783619171	12.8479594265	1.01601502994	18775	512	553.173913043	0.943005181347	18535	9	9	0.917197452229	9	http://columbus-sg.nci.nih.gov/browse/measurement/8560/well=1.8
220310-Kinome-Lib-Batch3	8168	HT001079	8510	2022-03-23T04:53:40Z	8560	A9	1	9	1	1	45972	51	73.2106227106	0.929959623582	0.509135995824	0.490864004176	700	252.338778869	0.840606030029	229.513578006	65.6742857143	0.00297234717255	638.73082957	41517.4072809	241.495521298	241.522777512	0.998083297214	0.41	0.59	287	283.650969077	0.854883058759	543.112781117	81.5540069686	0.00334967164741	459.642442575	29944.0318268	571.783024527	571.919966351	0.978792005823	413	230.57946025	0.830684704979	11.5887080471	54.6392251816	0.00271013863917	763.182081549	49559.9224269	11.97369702	11.9247310314	1.01148910987	23406	509	553.267195767	0.935161233686	22566	9	9	0.920404263878	9	http://columbus-sg.nci.nih.gov/browse/measurement/8560/well=1.9
220310-Kinome-Lib-Batch3	8168	HT001079	8510	2022-03-23T04:53:40Z	8560	A10	1	10	1	1	34910	24	23.2788461538	0.938047508382	0.469407046691	0.530592953309	516	273.393504387	0.844403123537	199.907508333	67.6550387597	0.00280013264111	682.997969754	44345.1648428	211.265926667	210.468420674	1.00515706996	0.399224806202	0.600775193798	206	295.569229706	0.86257432471	479.720687316	79.5485436893	0.00311518419051	518.627376618	33630.7916529	506.182657278	504.460891742	0.984912188609	310	258.65737724	0.832328067274	13.967137783	59.7516129032	0.00259077580506	792.578365178	51488.0803027	14.6547729252	14.473439962	1.01865365753	16387	444	482.071428571	0.941766001063	18523	9	9.33333333333	0.931116389549	9	http://columbus-sg.nci.nih.gov/browse/measurement/8560/well=1.10
