ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Timepoint	Plane	Spots - Number of Objects	Spots - Intensity Spot Weighted Center BP676/29 Mean - Median per Well	Spots - Intensity Spot Border BP676/29 Mean - Median per Well	Spots - center_border_ratio - Median per Well	Spots - Spots Edu Pos - Mean per Well	Spots - Spots Edu Minus - Mean per Well	Nuclei Final - Number of Objects	Nuclei Final - Nucleus Area [µm²] - Mean per Well	Nuclei Final - Nucleus Roundness - Mean per Well	Nuclei Final - Intensity Nucleus BP676/29 Mean - Mean per Well	Nuclei Final - Number of Spots - Mean per Well	Nuclei Final - Number of Spots per Area of Nucleus - Mean per Well	Nuclei Final - Intensity Spot BP525/50 Mean- Mean per Cell  - Mean per Well	Nuclei Final - Intensity Spot BP525/50 Sum- Mean per Cell  - Mean per Well	Nuclei Final - Intensity Spot Weighted Center BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final - Intensity Spot Border BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final - center_border_ratio- Mean per Cell  - Mean per Well	Nuclei Final - Nuclei Final Edu Pos - Mean per Well	Nuclei Final - Nuclei Final Edu Neg - Mean per Well	Nuclei Final Edu Pos - Number of Objects	Nuclei Final Edu Pos - Nucleus Area [µm²] - Mean per Well	Nuclei Final Edu Pos - Nucleus Roundness - Mean per Well	Nuclei Final Edu Pos - Intensity Nucleus BP676/29 Mean - Mean per Well	Nuclei Final Edu Pos - Number of Spots - Mean per Well	Nuclei Final Edu Pos - Number of Spots per Area of Nucleus - Mean per Well	Nuclei Final Edu Pos - Intensity Spot BP525/50 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - Intensity Spot BP525/50 Sum- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - Intensity Spot Weighted Center BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - Intensity Spot Border BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - center_border_ratio- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Number of Objects	Nuclei Final Edu Neg - Nucleus Area [µm²] - Mean per Well	Nuclei Final Edu Neg - Nucleus Roundness - Mean per Well	Nuclei Final Edu Neg - Intensity Nucleus BP676/29 Mean - Mean per Well	Nuclei Final Edu Neg - Number of Spots - Mean per Well	Nuclei Final Edu Neg - Number of Spots per Area of Nucleus - Mean per Well	Nuclei Final Edu Neg - Intensity Spot BP525/50 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Intensity Spot BP525/50 Sum- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Intensity Spot Weighted Center BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Intensity Spot Border BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - center_border_ratio- Mean per Cell  - Mean per Well	Spots Edu Pos - Number of Objects	Spots Edu Pos - Intensity Spot Weighted Center BP676/29 Mean - Median per Well	Spots Edu Pos - Intensity Spot Border BP676/29 Mean - Median per Well	Spots Edu Pos - center_border_ratio - Median per Well	Spots Edu Minus - Number of Objects	Spots Edu Minus - Intensity Spot Weighted Center BP676/29 Mean - Median per Well	Spots Edu Minus - Intensity Spot Border BP676/29 Mean - Median per Well	Spots Edu Minus - center_border_ratio - Median per Well	Number of Analyzed Fields	Link
220203-Kinome-Lib-Batch-1	8022	HT001062	8275	2022-02-03T04:27:24Z	8328	A1	1	1	1	1	41893	100	150.1	0.934939759036	0.540257322226	0.459742677774	589	267.430126273	0.830398372386	352.4848177	71.1256366723	0.00305249392479	493.235714278	32421.3628458	371.254159174	369.903027809	0.986016256666	0.46519524618	0.53480475382	274	288.388888382	0.829969337367	737.836522085	82.602189781	0.00332656103487	353.772196286	22971.2479228	777.907819846	774.842734565	0.976421222495	315	249.199330026	0.830771564751	17.2900018231	61.1428571429	0.00281409904174	614.546837865	40641.4628106	17.5300225897	17.6697590744	0.994362413374	22633	678	739.038461538	0.933353529234	19260	15	15.4615384615	0.938054795221	9	http://columbus-sg.nci.nih.gov/browse/measurement/8328/well=1.1
220203-Kinome-Lib-Batch-1	8022	HT001062	8275	2022-02-03T04:27:24Z	8328	A2	1	2	1	1	39413	349	439.047619048	0.936955837617	0.613553903534	0.386446096466	514	265.569654129	0.823702342395	498.284939147	76.6789883268	0.00329993595432	679.443512975	45853.4669602	523.51313229	524.104950122	0.986496211213	0.552529182879	0.447470817121	284	278.046324335	0.826006876162	885.775661351	85.1478873239	0.00356215533242	513.484593548	34841.3527252	929.654150069	930.713130026	0.978044602921	230	250.163678744	0.820856744179	19.8181343376	66.2217391304	0.00297615202659	885.261561523	59510.412125	19.8273285819	19.8397837772	0.996977681758	24182	835	896.59544335	0.938075232863	15231	16	16.8928571429	0.934579439252	9	http://columbus-sg.nci.nih.gov/browse/measurement/8328/well=1.2
220203-Kinome-Lib-Batch-1	8022	HT001062	8275	2022-02-03T04:27:24Z	8328	A3	1	3	1	1	31405	23	18.8571428571	0.923076923077	0.399968157937	0.600031842063	380	329.326180007	0.809426221372	183.276989122	82.6447368421	0.00287437461657	719.822439199	48562.616887	189.754850947	189.925794177	0.990063835043	0.318421052632	0.681578947368	121	371.192050046	0.814979899238	538.906150181	103.809917355	0.00326324157141	434.444674092	29556.5336455	557.402535379	558.101159558	0.96954703729	259	309.767221418	0.806831645999	17.1336358868	72.7567567568	0.00269270318207	853.145642202	57441.9067412	17.9966663284	17.9210867986	0.999648902719	12561	458	503.714285714	0.904735376045	18844	14	14.9642857143	0.941521319906	9	http://columbus-sg.nci.nih.gov/browse/measurement/8328/well=1.3
220203-Kinome-Lib-Batch-1	8022	HT001062	8275	2022-02-03T04:27:24Z	8328	A4	1	4	1	1	30045	138	182.80952381	0.946322067594	0.530237976369	0.469762023631	441	288.087862969	0.819322005642	415.498920586	68.1292517007	0.00272977124655	560.839261559	37080.8152007	447.161610138	445.166690998	0.998995894611	0.458049886621	0.541950113379	202	305.661203933	0.824495429653	885.514978379	78.8663366337	0.00302248010422	438.521830773	29103.4780326	951.824456899	947.648008975	0.984415151837	239	273.235081067	0.814949488277	18.2468550042	59.0543933054	0.00248237714926	664.654896092	43851.4963266	18.8343200293	18.6909505306	1.01137114688	15931	799	861.695652174	0.944394008171	14114	16	16.2222222222	0.950226244344	9	http://columbus-sg.nci.nih.gov/browse/measurement/8328/well=1.4
220203-Kinome-Lib-Batch-1	8022	HT001062	8275	2022-02-03T04:27:24Z	8328	A5	1	5	1	1	36402	29	22.8214285714	0.940564986852	0.441541673534	0.558458326466	585	239.034851852	0.863532763292	314.903742767	62.2256410256	0.00303441965793	569.990316323	38481.1483873	335.801026421	335.224272348	0.995558164799	0.401709401709	0.598290598291	235	248.155774527	0.869648342204	756.522261583	68.3957446809	0.00322163990021	434.080025846	28814.2282838	807.318792282	805.570181985	0.981762387067	350	232.91080377	0.85942658888	18.3884515617	58.0828571429	0.00290871463811	661.505841429	44990.3925831	18.3033903828	18.5157085516	1.00484758533	16073	703	756.592592593	0.935817805383	20329	16	16.3636363636	0.945626477541	9	http://columbus-sg.nci.nih.gov/browse/measurement/8328/well=1.5
220203-Kinome-Lib-Batch-1	8022	HT001062	8275	2022-02-03T04:27:24Z	8328	A6	1	6	1	1	45365	37	37.5454545455	0.941176470588	0.491193651493	0.508806348507	606	270.562465736	0.822392993421	332.273570803	74.8597359736	0.0031357872713	544.485973492	35971.788049	353.077975714	351.825897855	0.993935264906	0.407590759076	0.592409240924	247	299.001615497	0.826641254452	789.310664691	90.2145748988	0.00349675298592	380.948300245	24823.6455083	839.564073665	836.639149188	0.981579971536	359	250.995696959	0.819470095163	17.821865537	64.295264624	0.00288743481584	657.003536979	43641.9585437	18.3646994084	18.2635773003	1.00243598207	22283	707	768.142857143	0.938424579593	23082	15	15.6923076923	0.945786211744	9	http://columbus-sg.nci.nih.gov/browse/measurement/8328/well=1.6
220203-Kinome-Lib-Batch-1	8022	HT001062	8275	2022-02-03T04:27:24Z	8328	A7	1	7	1	1	36682	251	277.062030075	0.951413124346	0.714846518729	0.285153481271	403	338.728862007	0.808565199624	300.198843819	91.0223325062	0.00312222789384	736.975818088	50805.8424081	303.929172697	304.857183668	0.990054869498	0.627791563275	0.372208436725	253	372.785369455	0.808270145825	466.643302026	103.644268775	0.00325769814601	611.0758634	42532.6006696	472.668000333	474.038025302	0.983868948052	150	281.286886111	0.809062857031	19.4625243083	69.7333333333	0.00289373473518	949.327074995	64760.0434737	19.3230167501	19.5054974466	1.000488457	26222	378	404.377492877	0.955995633824	10460	15	14.9259259259	0.930360601162	9	http://columbus-sg.nci.nih.gov/browse/measurement/8328/well=1.7
220203-Kinome-Lib-Batch-1	8022	HT001062	8275	2022-02-03T04:27:24Z	8328	A8	1	8	1	1	42921	36	33.2727272727	0.943396226415	0.475827683418	0.524172316582	606	264.483140814	0.826703096599	412.278683264	70.8267326733	0.00307053923449	655.506587398	44216.9861647	442.469605677	439.572925331	0.995559838979	0.420792079208	0.579207920792	255	276.769026416	0.828213905909	954.534910279	80.0901960784	0.00333387489321	458.784635886	30474.2989185	1026.13170093	1019.06896862	0.982968053184	351	255.557497428	0.825605500092	18.3318516722	64.0968660969	0.00287922700379	798.424244479	54200.9897197	18.4415877547	18.571526363	1.00470771755	20423	897	958.384615385	0.946147798742	22498	15	15.3060200669	0.940054495913	9	http://columbus-sg.nci.nih.gov/browse/measurement/8328/well=1.8
220203-Kinome-Lib-Batch-1	8022	HT001062	8275	2022-02-03T04:27:24Z	8328	A9	1	9	1	1	37373	30	22.48	0.941176470588	0.458031198994	0.541968801006	486	270.180829332	0.804229823471	301.604497143	76.8991769547	0.0032427606921	465.243219021	30432.3539095	316.389323644	314.498612686	0.990705919298	0.372427983539	0.627572016461	181	300.56582566	0.808389477915	780.322539419	94.5745856354	0.00363782888699	305.420277969	19768.7848884	817.874992409	812.687002499	0.977640506574	305	252.149077413	0.801761307227	17.5128064806	66.4098360656	0.00300831038628	560.400956951	36781.3867806	17.8073958594	17.8798674363	0.998484997268	17118	708	761.735	0.938694938967	20255	15	15.6428571429	0.945147679325	9	http://columbus-sg.nci.nih.gov/browse/measurement/8328/well=1.9
220203-Kinome-Lib-Batch-1	8022	HT001062	8275	2022-02-03T04:27:24Z	8328	A10	1	10	1	1	34452	119	168.678571429	0.933579335793	0.532305816789	0.467694183211	429	312.676289983	0.853196951213	376.265230559	80.3076923077	0.00295012948581	628.753396273	42419.4628649	388.455270537	388.630995832	0.989122930188	0.456876456876	0.543123543124	196	331.3437089	0.862888962404	802.078754562	93.5663265306	0.00330055252355	484.147017169	32874.0645198	826.121493444	826.545335254	0.981209056721	233	296.973225143	0.84504401476	18.0701631572	69.1545064378	0.00265535302487	750.920854481	50483.6787082	18.7027718746	18.668881492	0.995808788806	18339	718	767.928571429	0.936715067971	16113	15	15.25	0.927536231884	9	http://columbus-sg.nci.nih.gov/browse/measurement/8328/well=1.10
