GeneID.x	Plate	Well	Score	RSARank	ScoreRank	PValue	RSAHit	#HitWell	#TotalWell	%HitWell	GeneID.y	GeneSymbol	siRNAID
55183	4	O07	7.39	1	3	1.184524425288496e-7	1	3	3	100	55183	RIF1	s30377
55183	6	O07	7.21	2	4	1.184524425288496e-7	1	3	3	100	55183	RIF1	s30378
55183	5	O07	6.11	3	10	1.184524425288496e-7	1	3	3	100	55183	RIF1	s30376
5424	2	J01	6.82	4	6	6.712305076634783e-7	1	3	3	100	5424	POLD1	s615
5424	1	J01	6.63	5	7	6.712305076634783e-7	1	3	3	100	5424	POLD1	s614
5424	3	J01	4.99	6	17	6.712305076634783e-7	1	3	3	100	5424	POLD1	s616
6117	1	G10	7.72	7	2	8.054766091961744e-7	1	3	3	100	6117	RPA1	s12127
6117	2	G10	7.02	8	5	8.054766091961744e-7	1	3	3	100	6117	RPA1	s12128
6117	3	G10	4.96	9	18	8.054766091961744e-7	1	3	3	100	6117	RPA1	s12129
5981	1	E20	4.12	10	26	3.606876875003453e-6	1	3	3	100	5981	RFC1	s224528
5981	3	E20	4.09	11	27	3.606876875003453e-6	1	3	3	100	5981	RFC1	s224529
5981	2	E20	3.82	12	29	3.606876875003453e-6	1	3	3	100	5981	RFC1	s11942
7158	3	K22	2.8	14	50	6.612805024910557e-4	1	3	3	100	7158	TP53BP1	s14315
7158	1	K22	2.62	15	62	6.612805024910557e-4	1	3	3	100	7158	TP53BP1	s14314
7158	2	K22	1.54	16	160	6.612805024910557e-4	1	3	3	100	7158	TP53BP1	s14313
5425	1	J03	2.76	17	54	8.968824106809372e-4	1	3	3	100	5425	POLD2	s10779
5425	2	J03	1.67	18	140	8.968824106809372e-4	1	3	3	100	5425	POLD2	s10780
5425	3	J03	1.42	19	177	8.968824106809372e-4	1	3	3	100	5425	POLD2	s10778
8914	2	F06	3.37	20	32	0.0010248307906858467	1	3	3	100	8914	TIMELESS	s17055
8914	3	F06	1.58	21	153	0.0010248307906858467	1	3	3	100	8914	TIMELESS	s17053
8914	1	F06	1.38	22	182	0.0010248307906858467	1	3	3	100	8914	TIMELESS	s17054
5700	3	P17	5.74	23	13	0.0011283927740851365	1	3	3	100	5700	PSMC1	s11369
5700	1	P17	2.33	24	75	0.0011283927740851365	1	3	3	100	5700	PSMC1	s11368
5700	2	P17	1.35	25	188	0.0011283927740851365	1	3	3	100	5700	PSMC1	s11370
9861	2	J08	2.97	26	42	0.0016771049591299606	1	2	3	67	9861	PSMD6	s19094
9861	3	J08	2.94	27	44	0.0016771049591299606	1	2	3	67	9861	PSMD6	s19093
4773	3	F11	1.28	28	200	0.0019756485468649205	1	3	3	100	4773	NFATC2	s229753
4773	2	F11	1.17	29	221	0.0019756485468649205	1	3	3	100	4773	NFATC2	s9474
4773	1	F11	1.15	30	229	0.0019756485468649205	1	3	3	100	4773	NFATC2	s229752
10714	2	P04	6.33	31	8	0.0020543167623630777	1	3	3	100	10714	POLD3	s21045
10714	3	P04	2.08	32	92	0.0020543167623630777	1	3	3	100	10714	POLD3	s21046
10714	1	P04	1.14	33	233	0.0020543167623630777	1	3	3	100	10714	POLD3	s21044
7023	1	K12	2.53	34	68	0.0025093399750934007	1	3	3	100	7023	TFAP4	s14013
7023	2	K12	1.57	35	156	0.0025093399750934007	1	3	3	100	7023	TFAP4	s14012
7023	3	K12	1.08	36	249	0.0025093399750934007	1	3	3	100	7023	TFAP4	s14014
