GeneID.x	Plate	Well	Score	RSARank	ScoreRank	PValue	RSAHit	#HitWell	#TotalWell	%HitWell	GeneID.y	GeneSymbol	siRNAID
51514	4	K17	2.75	1	11	5.829825689069226e-6	1	3	3	100	51514	DTL	s226738
51514	5	K17	2.5	2	22	5.829825689069226e-6	1	3	3	100	51514	DTL	s28246
51514	6	K17	2.26	3	34	5.829825689069226e-6	1	3	3	100	51514	DTL	s226739
6117	1	G10	3.02	4	7	4.88247901459548e-5	1	3	3	100	6117	RPA1	s12127
6117	3	G10	2.6	5	17	4.88247901459548e-5	1	3	3	100	6117	RPA1	s12129
6117	2	G10	1.71	6	68	4.88247901459548e-5	1	3	3	100	6117	RPA1	s12128
10036	1	L06	2.65	7	14	6.0593555908648196e-5	1	3	3	100	10036	CHAF1A	s19501
10036	2	L06	2.34	8	30	6.0593555908648196e-5	1	3	3	100	10036	CHAF1A	s19499
10036	3	L06	1.67	9	73	6.0593555908648196e-5	1	3	3	100	10036	CHAF1A	s19500
29086	4	I07	2.62	10	15	3.033126589372796e-4	1	2	3	67	29086	BABAM1	s26452
29086	5	I07	2.54	11	19	3.033126589372796e-4	1	2	3	67	29086	BABAM1	s26450
6118	3	G12	3.15	12	5	3.722164443124655e-4	1	3	3	100	6118	RPA2	s12131
6118	1	G12	2.51	13	21	3.722164443124655e-4	1	3	3	100	6118	RPA2	s12132
7517	1	B02	2.31	14	32	0.00111368278560731	1	3	3	100	7517	XRCC3	s14947
7517	2	B02	1.84	15	59	0.00111368278560731	1	3	3	100	7517	XRCC3	s14946
7517	3	B02	1.05	16	188	0.00111368278560731	1	3	3	100	7517	XRCC3	s14948
9400	1	H08	2.95	17	9	0.0027915278572569965	1	2	3	67	9400	RECQL5	s17988
9400	3	H08	1.86	18	57	0.0027915278572569965	1	2	3	67	9400	RECQL5	s17989
90381	6	N09	2.54	19	20	0.0029904492257138084	1	2	3	67	90381	TICRR	s40363
90381	4	N09	1.84	20	60	0.0029904492257138084	1	2	3	67	90381	TICRR	s40362
84944	5	N07	4.15	21	2	0.0032697528231068	1	2	3	67	84944	MAEL	s39722
8438	3	D02	2.2	22	38	0.003301364819089172	1	2	3	67	8438	RAD54L	s16014
8438	2	D02	1.81	23	62	0.003301364819089172	1	2	3	67	8438	RAD54L	s16013
57697	6	D15	4.56	24	1	0.0035169748429694026	1	3	3	100	57697	FANCM	s33621
57697	4	D15	1.76	25	64	0.0035169748429694026	1	3	3	100	57697	FANCM	s33620
5435	3	L01	2.75	26	12	0.00444574089653039	1	3	3	100	5435	POLR2F	s10808
5435	2	L01	1.68	27	72	0.00444574089653039	1	3	3	100	5435	POLR2F	s10809
604	3	C19	3.89	28	3	0.004901953009531909	1	2	3	67	604	BCL6	s1929
5433	2	J19	2.01	29	47	0.005211521235105003	1	3	3	100	5433	POLR2D	s10802
5433	3	J19	1.61	30	77	0.005211521235105003	1	3	3	100	5433	POLR2D	s10803
5427	1	J07	2.18	31	40	0.005616507067264647	1	2	3	67	5427	POLE2	s10785
5427	3	J07	1.6	32	79	0.005616507067264647	1	2	3	67	5427	POLE2	s10786
5426	3	J05	2.4	33	24	0.006214391543547905	1	3	3	100	5426	POLE	s10781
5426	1	J05	1.17	34	148	0.006214391543547905	1	3	3	100	5426	POLE	s10782
5426	2	J05	0.74	35	330	0.006214391543547905	1	3	3	100	5426	POLE	s10783
1106	3	G07	1.53	36	90	0.007021510646099565	1	3	3	100	1106	CHD2	s2977
1106	2	G07	0.88	37	260	0.007021510646099565	1	3	3	100	1106	CHD2	s2979
1106	1	G07	0.71	38	347	0.007021510646099565	1	3	3	100	1106	CHD2	s2978
4796	2	F15	0.95	39	224	0.008026157960233775	1	3	3	100	4796	NFKBIL2	s9519
4796	1	F15	0.9	40	252	0.008026157960233775	1	3	3	100	4796	NFKBIL2	s226686
4796	3	F15	0.68	41	366	0.008026157960233775	1	3	3	100	4796	NFKBIL2	s9521
5395	3	H19	1.6	42	80	0.009204562137886877	1	2	3	67	5395	PMS2	s10741
5395	2	H19	1.49	43	100	0.009204562137886877	1	2	3	67	5395	PMS2	s10740
11144	2	P18	3.12	44	6	0.009787860359120448	1	3	3	100	11144	DMC1	s21975
1642	1	I07	2.39	45	25	0.01009627996094922	1	2	3	67	1642	DDB1	s3980
1642	3	I07	1.43	46	108	0.01009627996094922	1	2	3	67	1642	DDB1	s3981
8914	3	F06	0.86	47	268	0.010314037200039785	1	3	3	100	8914	TIMELESS	s17053
8914	1	F06	0.68	48	367	0.010314037200039785	1	3	3	100	8914	TIMELESS	s17054
8914	2	F06	0.62	49	400	0.010314037200039785	1	3	3	100	8914	TIMELESS	s17055
55183	5	O07	1.1	50	168	0.012552757486897149	1	3	3	100	55183	RIF1	s30376
55183	4	O07	0.96	51	222	0.012552757486897149	1	3	3	100	55183	RIF1	s30377
55183	6	O07	0.57	52	426	0.012552757486897149	1	3	3	100	55183	RIF1	s30378
5889	2	E04	1.05	53	189	0.012730388885303276	1	3	3	100	5889	RAD51C	s11738
5889	1	E04	0.64	54	391	0.012730388885303276	1	3	3	100	5889	RAD51C	s11739
5889	3	E04	0.57	55	427	0.012730388885303276	1	3	3	100	5889	RAD51C	s11737
254394	6	E20	0.77	56	314	0.012999965714701594	1	3	3	100	254394	MCM9	s223647
254394	4	E20	0.62	57	401	0.012999965714701594	1	3	3	100	254394	MCM9	s223645
254394	5	E20	0.57	58	428	0.012999965714701594	1	3	3	100	254394	MCM9	s223646
5689	3	N19	2.99	59	8	0.013036230659796698	1	2	3	67	5689	PSMB1	s11346
983	1	E15	2.07	60	44	0.01342106930023692	1	3	3	100	983	CDC2	s463
983	3	E15	1.32	61	124	0.01342106930023692	1	3	3	100	983	CDC2	s465
4067	1	B07	2.94	62	10	0.016277489040765477	1	1	3	33	4067	LYN	s8356
7158	2	K22	1.14	63	157	0.01729202387176448	1	3	3	100	7158	TP53BP1	s14313
7158	3	K22	0.93	64	236	0.01729202387176448	1	3	3	100	7158	TP53BP1	s14315
7158	1	K22	0.51	65	471	0.01729202387176448	1	3	3	100	7158	TP53BP1	s14314
641	2	C21	1.24	66	135	0.018383536952595668	1	2	3	67	641	BLM	s1998
641	1	C21	1.17	67	149	0.018383536952595668	1	2	3	67	641	BLM	s1997
9557	3	H16	1.87	68	55	0.018986175698491654	1	3	3	100	9557	CHD1L	s18356
