GeneID.x	Plate	Well	Score	RSARank	ScoreRank	PValue	RSAHit	#HitWell	#TotalWell	%HitWell	GeneID.y	GeneSymbol	siRNAID
8295	4	A13	2.87	1	18	6.170198952079191e-4	1	3	3	100	8295	TRRAP	s15797
8295	6	A13	2.58	2	33	6.170198952079191e-4	1	3	3	100	8295	TRRAP	s224897
51755	2	C20	1.56	3	125	0.0012206863747732807	1	3	3	100	51755	CRKRS	s28621
51755	6	C20	1.31	4	176	0.0012206863747732807	1	3	3	100	51755	CRKRS	s28623
51755	4	C20	1.11	5	241	0.0012206863747732807	1	3	3	100	51755	CRKRS	s28622
2268	3	M16	5.46	6	1	0.0013297872340426243	1	2	3	67	2268	FGR	s5186
55577	4	F11	1.69	7	98	0.002804384202633018	1	3	3	100	55577	NAGK	s31008
55577	2	F11	0.96	8	310	0.002804384202633018	1	3	3	100	55577	NAGK	s224374
55577	6	F11	0.95	9	316	0.002804384202633018	1	3	3	100	55577	NAGK	s31009
9262	6	I21	1.65	10	105	0.00316257230989686	1	3	3	100	9262	STK17B	s17711
9262	2	I21	1.21	11	202	0.00316257230989686	1	3	3	100	9262	STK17B	s17709
9262	4	I21	0.92	12	328	0.00316257230989686	1	3	3	100	9262	STK17B	s17710
659	3	O19	1.56	13	126	0.0033080680290806393	1	3	3	100	659	BMPR2	s2045
659	1	P20	1.37	14	162	0.0033080680290806393	1	3	3	100	659	BMPR2	s2044
659	5	O19	0.91	15	334	0.0033080680290806393	1	3	3	100	659	BMPR2	s2046
983	5	I07	1.44	16	145	0.004938001012096812	1	3	3	100	983	CDC2	s465
983	1	J08	1.07	17	257	0.004938001012096812	1	3	3	100	983	CDC2	s463
983	3	I07	0.83	18	382	0.004938001012096812	1	3	3	100	983	CDC2	s464
55561	4	F09	4.21	19	4	0.005312074556096367	1	2	3	67	55561	CDC42BPG	s30984
7272	1	F18	4.72	20	3	0.005793257981836757	1	3	3	100	7272	TTK	s120
7272	3	E17	1.57	21	123	0.005793257981836757	1	3	3	100	7272	TTK	s224757
7272	5	E17	0.8	22	404	0.005793257981836757	1	3	3	100	7272	TTK	s224756
1018	3	C08	4.19	23	5	0.0066371472809326395	1	2	3	67	1018	CDK3	s2820
5286	1	M08	1.66	24	102	0.006837374736903169	1	3	3	100	5286	PIK3C2A	s10508
5286	5	N07	1.04	25	266	0.006837374736903169	1	3	3	100	5286	PIK3C2A	s10510
5286	3	N07	0.76	26	427	0.006837374736903169	1	3	3	100	5286	PIK3C2A	s10509
26576	4	K22	2.06	27	61	0.006968180652374223	1	2	3	67	26576	SRPK3	s25546
26576	6	K22	1.63	28	111	0.006968180652374223	1	2	3	67	26576	SRPK3	s25547
5754	5	H20	2.55	29	35	0.007128978904491643	1	3	3	100	5754	PTK7	s224470
5754	1	G19	1.51	30	131	0.007128978904491643	1	3	3	100	5754	PTK7	s11490
5754	3	H20	0.75	31	432	0.007128978904491643	1	3	3	100	5754	PTK7	s11491
9448	4	K05	4.06	32	6	0.007961042686599995	1	1	3	33	9448	MAP4K4	s18096
5600	1	E01	1.9	33	77	0.008127102247271015	1	2	3	67	5600	MAPK11	s11155
5600	5	F02	1.6	34	118	0.008127102247271015	1	2	3	67	5600	MAPK11	s11157
29993	6	O10	1.63	35	112	0.00826899798606214	1	3	3	100	29993	PACSIN1	s223837
29993	4	O10	1.45	36	142	0.00826899798606214	1	3	3	100	29993	PACSIN1	s223836
29993	2	O10	0.71	37	455	0.00826899798606214	1	3	3	100	29993	PACSIN1	s26862
64398	2	J17	1.46	38	141	0.008543998813848323	1	3	3	100	64398	MPP5	s34686
64398	6	J17	0.77	39	420	0.008543998813848323	1	3	3	100	64398	MPP5	s34688
64398	4	J17	0.7	40	462	0.008543998813848323	1	3	3	100	64398	MPP5	s34687
9863	2	M11	3.97	41	7	0.009283761296351336	1	2	3	67	9863	MAGI2	s19098
9024	6	G15	2.18	42	49	0.00980511380563597	1	2	3	67	9024	BRSK2	s17199
9024	4	G15	1.51	43	132	0.00980511380563597	1	2	3	67	9024	BRSK2	s17198
6795	1	M13	2.08	44	58	0.010322933310907419	1	3	3	100	6795	AURKC	s13582
6795	3	N14	0.8	45	405	0.010322933310907419	1	3	3	100	6795	AURKC	s13583
6795	5	N14	0.66	46	486	0.010322933310907419	1	3	3	100	6795	AURKC	s13584
1160	3	A11	1.17	47	213	0.010386134943423162	1	3	3	100	1160	CKMT2	s3101
1160	5	A11	0.97	48	302	0.010386134943423162	1	3	3	100	1160	CKMT2	s3102
1160	1	B12	0.66	49	487	0.010386134943423162	1	3	3	100	1160	CKMT2	s3100
8711	4	E05	3.78	50	8	0.010605303633439216	1	3	3	100	8711	TNK1	s16595
65268	2	L15	1.79	51	90	0.010700517882295639	1	3	3	100	65268	WNK2	s35281
65268	6	L15	1.47	52	137	0.010700517882295639	1	3	3	100	65268	WNK2	s35283
5362	3	P13	2.2	53	48	0.010853384142731006	1	2	3	67	5362	PLXNA2	s10700
5362	5	P13	1.47	54	138	0.010853384142731006	1	2	3	67	5362	PLXNA2	s10701
1613	5	I21	1.77	55	93	0.011365345307816958	1	3	3	100	1613	DAPK3	s559
1613	3	I21	1.14	56	227	0.011365345307816958	1	3	3	100	1613	DAPK3	s558
1613	1	J22	0.64	57	503	0.011365345307816958	1	3	3	100	1613	DAPK3	s557
660	5	O21	3.76	58	9	0.01192567022111719	1	2	3	67	660	BMX	s2049
1436	3	C03	2.51	59	39	0.012275629652268277	1	2	3	67	1436	CSF1R	s3595
1436	1	D04	1.43	60	146	0.012275629652268277	1	2	3	67	1436	CSF1R	s3594
5578	3	B04	2.11	61	55	0.012475671353436487	1	3	3	100	5578	PRKCA	s11093
5578	1	A03	0.9	62	341	0.012475671353436487	1	3	3	100	5578	PRKCA	s11092
5578	5	B04	0.62	63	521	0.012475671353436487	1	3	3	100	5578	PRKCA	s11094
5128	1	I20	1.09	64	249	0.01276411559637506	1	3	3	100	5128	PCTK2	s10159
5128	3	J19	0.99	65	292	0.01276411559637506	1	3	3	100	5128	PCTK2	s10160
5128	5	J19	0.61	66	529	0.01276411559637506	1	3	3	100	5128	PCTK2	s10161
79672	2	N01	3.57	67	10	0.013244861582637556	1	2	3	67	79672	NA	s36064
57410	6	H17	1.63	68	113	0.013439291919019367	1	2	3	67	57410	SCYL1	s33015
57410	4	H17	1.4	69	154	0.013439291919019367	1	2	3	67	57410	SCYL1	s33014
10114	5	M03	3.44	70	11	0.014562878241254162	1	2	3	67	10114	HIPK3	s802
3480	3	B19	1.41	71	150	0.014588606589496182	1	3	3	100	3480	IGF1R	s223919
3480	1	A20	0.91	72	335	0.014588606589496182	1	3	3	100	3480	IGF1R	s223917
3480	5	B19	0.59	73	547	0.014588606589496182	1	3	3	100	3480	IGF1R	s223918
8444	1	H15	3.43	75	12	0.015879720720218874	1	2	3	67	8444	DYRK3	s16024
