plate	position	score	well	wellAnno	finalWellAnno	raw_r1_ch1	raw_r2_ch1	median_ch1	diff_ch1	raw/PlateMedian_r1_ch1	raw/PlateMedian_r2_ch1	normalized_r1_ch1	normalized_r2_ch1	GeneID	GeneSymbol	siRNAID
1	287	4.46	L23	pos2	pos2	0.655172413793	0.833333333333	0.744252873563	0.17816091954	1.53	1.93	3.577	5.349	NA	NA	NA
5	332	3.28	N20	sample	sample	0.622950819672	0.578512396694	0.600731608183	-0.0444384229779999	1.53	1.62	3.843	2.722	6885	MAP3K7	s13768
4	184	2.59	H16	sample	sample	0.580459770115	0.669172932331	0.624816351223	0.0887131622159999	1.41	1.6	2.717	2.465	202374	STK32A	s47444
3	382	2.43	P22	sample	sample	0.474910394265	0.595890410959	0.535400402612	0.120980016694	1.16	1.46	2.312	2.546	7371	UCK2	s14670
4	21	2.37	A21	sample	sample	0.57429048414	0.608856088561	0.5915732863505	0.0345656044210001	1.4	1.45	2.552	2.179	8517	IKBKG	s16187
4	37	2.35	B13	sample	sample	0.538095238095	0.529780564263	0.533937901179	-0.00831467383200002	1.31	1.26	2.615	2.094	55224	ETNK2	s30486
5	310	2.35	M22	sample	sample	0.651663405088	0.551181102362	0.601422253725	-0.100482302726	1.6	1.54	3.147	1.554	2324	FLT4	s5296
1	64	2.3	C16	sample	sample	0.496688741722	0.643333333333	0.5700110375275	0.146644591611	1.16	1.49	1.569	3.04	4140	MARK3	s8514
1	6	2.27	A06	sample	sample	0.550819672131	0.533333333333	0.542076502732	-0.017486338798	1.28	1.24	2.169	2.378	2931	GSK3A	s6236
3	383	2.17	P23	pos2	pos2	0.25	1	0.625	0.75	0.61	2.46	-2.308	6.657	NA	NA	NA
1	1	2.17	A01	sample	sample	0.463276836158	0.548611111111	0.5059439736345	0.085334274953	1.08	1.27	1.106	3.225	5568	PRKACG	s224379
3	281	2.16	L17	sample	sample	0.56660412758	0.553475935829	0.5600400317045	-0.013128191751	1.38	1.36	3.149	1.166	5213	PFKM	s10370
1	130	2.15	F10	sample	sample	0.581272084806	0.530831099196	0.556051592001	-0.05044098561	1.35	1.23	2.551	1.759	10769	PLK2	s64
3	182	2.14	H14	sample	sample	0.482374768089	0.592592592593	0.537483680341	0.110217824504	1.18	1.46	2.19	2.093	5681	PSKH1	s11325
3	277	2.13	L13	sample	sample	0.463375796178	0.531034482759	0.4972051394685	0.067658686581	1.13	1.31	2.034	2.234	5170	PDPK1	s10274
6	172	2.13	H04	sample	sample	0.552380952381	0.497058823529	0.524719887955	-0.0553221288520001	1.39	1.09	2.953	1.305	154043	CNKSR3	s45840
1	220	2.12	J04	sample	sample	0.564102564103	0.647058823529	0.605580693816	0.082956259426	1.31	1.5	1.579	2.669	9833	MELK	s385
1	185	2.11	H17	sample	sample	0.558882235529	0.552995391705	0.555938813617	-0.00588684382399995	1.3	1.28	1.389	2.834	8445	DYRK2	s16027
3	122	2.11	F02	sample	sample	0.515222482436	0.475655430712	0.495438956574	-0.039567051724	1.26	1.17	2.444	1.767	5600	MAPK11	s11156
4	91	2.07	D19	sample	sample	0.588516746411	0.568047337278	0.5782820418445	-0.020469409133	1.43	1.36	2.54	1.602	84446	BRSK1	s39017
4	195	2.06	I03	sample	sample	0.491176470588	0.571428571429	0.5313025210085	0.080252100841	1.19	1.36	1.469	2.659	9146	HGS	s17481
5	147	2.05	G03	sample	sample	0.523255813953	0.492753623188	0.5080047185705	-0.030502190765	1.29	1.38	1.989	2.115	1017	CDK2	s206
2	294	2.03	M06	sample	sample	0.517948717949	0.548042704626	0.5329957112875	0.030093986677	1.21	1.31	1.824	2.241	27010	TPK1	s25692
5	71	2.02	C23	neg	neg	0.534042553191	0.52224824356	0.5281453983755	-0.011794309631	1.31	1.46	2.019	2.017	NA	NA	NA
1	61	2.01	C13	sample	sample	0.545454545455	0.556776556777	0.551115551116	0.0113220113219999	1.27	1.29	2.022	2	5595	MAPK3	s11140
3	164	2.01	G20	sample	sample	0.573943661972	0.613793103448	0.59386838271	0.039849441476	1.4	1.51	2.065	1.957	1606	DGKA	s3912
1	193	2.01	I01	sample	sample	0.551229508197	0.5	0.5256147540985	-0.051229508197	1.28	1.16	2.272	1.749	5832	ALDH18A1	s11633
5	232	2.01	J16	sample	sample	0.505319148936	0.518309859155	0.5118145040455	0.012990710219	1.24	1.45	1.735	2.279	6098	ROS1	s12114
2	351	1.98	O15	sample	sample	0.55408388521	0.569852941176	0.561968413193	0.0157690559660001	1.3	1.37	2.57	1.4	10221	TRIB1	s19940
2	109	1.98	E13	sample	sample	0.609699769053	0.501369863014	0.5555348160335	-0.108329906039	1.43	1.2	2.64	1.322	8814	CDKL1	s16804
3	60	1.96	C12	sample	sample	0.542319749216	0.636363636364	0.58934169279	0.0940438871479999	1.32	1.56	1.437	2.481	1020	CDK5	s2826
5	375	1.94	P15	sample	sample	0.471014492754	0.649484536082	0.560249514418	0.178470043328	1.16	1.82	1.437	2.439	5365	PLXNB3	s10707
1	215	1.92	I23	neg	neg	0.573170731707	0.554421768707	0.563796250207	-0.018748963	1.34	1.29	2.287	1.549	NA	NA	NA
2	18	1.9	A18	sample	sample	0.577507598784	0.454545454545	0.5160265266645	-0.122962144239	1.35	1.09	3.035	0.756	10733	PLK4	s21083
1	18	1.89	A18	sample	sample	0.56890459364	0.516853932584	0.542879263112	-0.052050661056	1.33	1.2	2.092	1.694	3101	HK3	s6563
4	38	1.89	B14	sample	sample	0.461368653422	0.541666666667	0.5015176600445	0.080298013245	1.12	1.29	2.034	1.743	112464	PRKCDBP	s195582
4	346	1.88	O10	sample	sample	0.614583333333	0.570175438596	0.5923793859645	-0.044407894737	1.49	1.36	2.417	1.351	29993	PACSIN1	s223836
1	42	1.87	B18	sample	sample	0.591422121896	0.600543478261	0.5959828000785	0.009121356365	1.38	1.39	1.708	2.036	1198	CLK3	s3168
6	14	1.85	A14	sample	sample	0.451672862454	0.509090909091	0.4803818857725	0.057418046637	1.13	1.12	1.5	2.198	10645	CAMKK2	s223143
3	266	1.85	L02	sample	sample	0.402843601896	0.58064516129	0.491744381593	0.177801559394	0.982	1.43	0.857	2.834	6197	RPS6KA3	s12280
1	292	1.82	M04	sample	sample	0.5536159601	0.574297188755	0.5639565744275	0.020681228655	1.29	1.33	1.087	2.562	5260	PHKG1	s10448
5	160	1.82	G16	sample	sample	0.440119760479	0.550970873786	0.4955453171325	0.110851113307	1.08	1.54	0.75	2.887	8444	DYRK3	s16026
3	21	1.81	A21	sample	sample	0.502100840336	0.625654450262	0.563877645299	0.123553609926	1.22	1.54	1.24	2.371	1326	MAP3K8	s3384
3	127	1.8	F07	sample	sample	0.493023255814	0.530612244898	0.511817750356	0.0375889890839999	1.2	1.3	1.682	1.918	4293	MAP3K9	s8806
1	302	1.8	M14	sample	sample	0.483766233766	0.573964497041	0.5288653654035	0.0901982632750001	1.13	1.33	0.746	2.845	5289	PIK3C3	s10517
4	351	1.8	O15	sample	sample	0.56976744186	0.576200417537	0.5729839296985	0.00643297567700007	1.38	1.38	2.179	1.412	10221	TRIB1	s19941
4	282	1.79	L18	sample	sample	0.545454545455	0.627906976744	0.5866807610995	0.0824524312889999	1.33	1.5	1.556	2.022	9088	PKMYT1	s194985
3	84	1.78	D12	sample	sample	0.544474393531	0.539007092199	0.541740742865	-0.00546730133200002	1.33	1.33	2.256	1.308	5594	MAPK1	s11138
4	51	1.78	C03	sample	sample	0.505576208178	0.49853372434	0.502054966259	-0.00704248383799999	1.23	1.19	1.837	1.726	8526	DGKE	s16207
4	69	1.77	C21	sample	sample	0.586813186813	0.514084507042	0.5504488469275	-0.0727286797709999	1.43	1.23	2.814	0.727	8621	CDC2L5	s16398
1	249	1.74	K09	sample	sample	0.503984063745	0.47619047619	0.4900872699675	-0.0277935875550001	1.17	1.11	1.437	2.053	6300	MAPK12	s12467
