GeneID.x	Plate	Well	Score	RSARank	ScoreRank	PValue	RSAHit	#HitWell	#TotalWell	%HitWell	GeneID.y	GeneSymbol	siRNAID
5600	3	F02	2.11	2	18	0.0011905470040439903	1	3	3	100	5600	MAPK11	s11156
5600	5	F02	1.22	3	165	0.0011905470040439903	1	3	3	100	5600	MAPK11	s11157
5600	1	E01	1.03	4	239	0.0011905470040439903	1	3	3	100	5600	MAPK11	s11155
10221	2	O15	1.98	5	29	0.0012048056473143573	1	3	3	100	10221	TRIB1	s19940
10221	4	O15	1.8	6	44	0.0012048056473143573	1	3	3	100	10221	TRIB1	s19941
5594	3	D12	1.78	7	48	0.0020517481274555474	1	3	3	100	5594	MAPK1	s11138
5594	1	C11	1.69	8	60	0.0020517481274555474	1	3	3	100	5594	MAPK1	s11137
6885	5	N20	3.28	9	2	0.002658395055904227	1	2	3	67	6885	MAP3K7	s13768
914	3	C04	1.16	10	183	0.003739047949185354	1	3	3	100	914	CD2	s225090
914	5	C04	1.07	11	223	0.003739047949185354	1	3	3	100	914	CD2	s2565
914	1	D03	0.84	12	349	0.003739047949185354	1	3	3	100	914	CD2	s225091
202374	4	H16	2.59	13	3	0.003985823988837822	1	2	3	67	202374	STK32A	s47444
7371	3	P22	2.43	15	4	0.005312074556096367	1	2	3	67	7371	UCK2	s14670
5681	3	H14	2.14	16	14	0.006126358725739222	1	3	3	100	5681	PSKH1	s11325
5681	1	G13	1.45	17	103	0.006126358725739222	1	3	3	100	5681	PSKH1	s11324
347359	4	P20	0.99	18	263	0.007633209007033733	1	3	3	100	347359	BMP2KL	s51233
347359	6	P20	0.89	19	313	0.007633209007033733	1	3	3	100	347359	BMP2KL	s51234
347359	2	P20	0.69	20	445	0.007633209007033733	1	3	3	100	347359	BMP2KL	s51232
4831	1	G14	1.61	21	77	0.007736826175239761	1	3	3	100	4831	NME2	s9591
4831	5	H13	0.93	22	293	0.007736826175239761	1	3	3	100	4831	NME2	s224122
4831	3	H13	0.69	23	446	0.007736826175239761	1	3	3	100	4831	NME2	s9592
55224	4	B13	2.35	24	6	0.007961042686599995	1	2	3	67	55224	ETNK2	s30486
64080	4	J11	1.43	25	108	0.008396270897519896	1	3	3	100	64080	RBKS	s34395
64080	6	J11	1.38	26	121	0.008396270897519896	1	3	3	100	64080	RBKS	s34396
7294	5	P16	1.65	27	71	0.008669650687623463	1	2	3	67	7294	TXK	s14534
7294	1	O15	1.38	28	122	0.008669650687623463	1	2	3	67	7294	TXK	s14532
8737	6	E07	0.91	29	304	0.008881965810316457	1	3	3	100	8737	RIPK1	s16653
8737	4	E07	0.79	30	385	0.008881965810316457	1	3	3	100	8737	RIPK1	s16652
8737	2	E07	0.66	31	463	0.008881965810316457	1	3	3	100	8737	RIPK1	s16651
9024	6	G15	1.43	32	109	0.009229010199204923	1	2	3	67	9024	BRSK2	s17199
