plate	position	score	well	wellAnno	finalWellAnno	raw_r1_ch1	raw_r2_ch1	median_ch1	diff_ch1	raw/PlateMedian_r1_ch1	raw/PlateMedian_r2_ch1	normalized_r1_ch1	normalized_r2_ch1	GeneID	GeneSymbol	siRNAID
3	304	5.46	M16	sample	sample	116.303886926	125.065789474	120.6848382	8.76190254799999	1.56	1.63	5.331	5.581	2268	FGR	s5186
4	176	5	H08	sample	sample	135.032	110.039215686	122.535607843	-24.992784314	1.82	1.42	6.593	3.405	160851	DGKH	s46228
1	138	4.72	F18	sample	sample	109.265822785	101.101449275	105.18363603	-8.16437351	1.56	1.3	5.86	3.576	7272	TTK	s120
4	129	4.21	F09	sample	sample	103.288389513	112.663934426	107.9761619695	9.375544913	1.39	1.45	3.742	4.676	55561	CDC42BPG	s30984
3	56	4.19	C08	sample	sample	94.9440993789	129.581395349	112.26274736395	34.6372959701	1.27	1.69	2.822	5.562	1018	CDK3	s2820
4	245	4.06	K05	sample	sample	99.0996015936	109.80952381	104.4545627018	10.7099222164	1.34	1.41	4.405	3.723	9448	MAP4K4	s18096
2	299	3.97	M11	sample	sample	127.369127517	91.3939393939	109.38153345545	-35.9751881231	1.74	1.21	6.395	1.544	9863	MAGI2	s19098
4	101	3.78	E05	sample	sample	100.087349398	97.1928251121	98.64008725505	-2.8945242859	1.35	1.25	4.679	2.878	8711	TNK1	s16595
5	357	3.76	O21	sample	sample	109.84375	104.58490566	107.21432783	-5.25884434	1.5	1.26	5.665	1.85	660	BMX	s2049
2	313	3.57	N01	sample	sample	101.369811321	95.7259259259	98.54786862345	-5.6438853951	1.39	1.27	4.218	2.922	79672	NA	s36064
5	291	3.44	M03	sample	sample	100.26875	113.796954315	107.0328521575	13.528204315	1.37	1.37	3.472	3.413	10114	HIPK3	s802
1	183	3.43	H15	sample	sample	90.0894308943	110.481327801	100.28537934765	20.3918969067	1.28	1.42	2.696	4.156	8444	DYRK3	s16024
4	7	3.16	A07	sample	sample	91.0223325062	107.105990783	99.0641616446	16.0836582768	1.23	1.38	2.813	3.498	7535	ZAP70	s14974
1	321	3.14	N09	sample	sample	95.5313807531	101.354285714	98.44283323355	5.8229049609	1.36	1.3	2.943	3.339	2261	FGFR3	s5167
2	243	2.89	K03	sample	sample	101.594972067	101.516393443	101.555682755	-0.0785786240000022	1.39	1.34	3.371	2.418	9344	TAOK2	s17865
4	49	2.89	C01	sample	sample	100.184210526	93.835978836	97.010094681	-6.34823169000001	1.35	1.21	3.534	2.252	8525	DGKZ	s16204
1	54	2.88	C06	sample	sample	90.0654450262	97.3745704467	93.72000773645	7.30912542050001	1.28	1.25	3.438	2.329	3985	LIMK2	s8191
4	250	2.87	K10	sample	sample	88.6490566038	104.779552716	96.7143046599	16.1304961122	1.19	1.35	2.35	3.398	25865	PRKD2	s24645
4	13	2.87	A13	sample	sample	98.8312101911	101.618811881	100.22501103605	2.7876016899	1.33	1.31	3.139	2.597	8295	TRRAP	s15797
4	271	2.85	L07	sample	sample	103.614349776	90.2256410256	96.9199954008	-13.3887087504	1.4	1.16	4.423	1.28	65125	WNK1	s35234
3	136	2.83	F16	sample	sample	96.0746268657	105.47037037	100.77249861785	9.3957435043	1.29	1.38	2.671	2.983	5607	MAP2K5	s11177
1	373	2.77	P13	sample	sample	85.8913580247	95.947826087	90.91959205585	10.0564680623	1.22	1.23	2.792	2.75	2646	GCKR	s5651
2	74	2.77	D02	sample	sample	102.892183288	88.978021978	95.935102633	-13.91416131	1.41	1.18	4.303	1.236	117283	IP6K3	s42154
6	221	2.76	J05	sample	sample	106.487562189	88.2529644269	97.37026330795	-18.2345977621	1.46	1.13	3.984	1.53	58496	LY6G5B	s33863
5	248	2.75	K08	sample	sample	114.672413793	81.7211538462	98.1967838196	-32.9512599468	1.57	0.987	5.496	0.013	2045	EPHA7	s4733
4	195	2.71	I03	sample	sample	97.8588235294	97.6107142857	97.73476890755	-0.2481092437	1.32	1.26	3.109	2.319	9146	HGS	s17481
2	164	2.71	G20	sample	sample	97.4012605042	102.053846154	99.7275533291	4.6525856498	1.33	1.35	2.515	2.91	23097	CDK19	s23028
1	268	2.69	L04	sample	sample	88.0192307692	99.6275167785	93.82337377385	11.6082860093	1.25	1.28	2.691	2.695	9261	MAPKAPK2	s569
5	367	2.68	P07	sample	sample	91.7399463807	88.7152317881	90.2275890844	-3.02471459260001	1.26	1.07	3.052	2.313	5313	PKLR	s10570
2	353	2.68	O17	sample	sample	90.3109619687	92.6125461255	91.4617540471	2.3015841568	1.24	1.23	2.878	2.478	10256	CNKSR1	s20036
6	88	2.67	D16	sample	sample	103.110552764	87.5461254613	95.32833911265	-15.5644273027	1.42	1.12	4.268	1.069	130399	ACVR1C	s43499
5	352	2.59	O16	sample	sample	100.180392157	108.666666667	104.423529412	8.48627451	1.37	1.31	3.411	1.769	2710	GK	s5786
6	13	2.58	A13	sample	sample	105.241042345	76.7382075472	90.9896249461	-28.5028347978	1.45	0.985	4.838	0.328	8295	TRRAP	s224897
6	264	2.57	K24	pos	pos	82.0255591054	106.506849315	94.2662042102	24.4812902096	1.13	1.37	1.066	4.066	NA	NA	NA
5	188	2.55	H20	sample	sample	90.9456521739	117.823529412	104.38459079295	26.8778772381	1.25	1.42	2.093	3.011	5754	PTK7	s224470
1	213	2.53	I21	sample	sample	88.8905263158	91.7038834951	90.29720490545	2.8133571793	1.27	1.18	3.019	2.047	6196	RPS6KA2	s12276
2	248	2.53	K08	sample	sample	87.7319277108	101.670634921	94.7012813159	13.9387072102	1.2	1.35	1.706	3.352	25778	DSTYK	s24468
5	140	2.53	F20	sample	sample	96.8575949367	109.033333333	102.94546413485	12.1757383963	1.33	1.32	3.2	1.853	5609	MAP2K7	s11184
3	51	2.51	C03	sample	sample	92.2430379747	100.063559322	96.15329864835	7.8205213473	1.24	1.31	2.384	2.64	1436	CSF1R	s3595
3	114	2.51	E18	sample	sample	87.8823529412	98.9756097561	93.42898134865	11.0932568149	1.18	1.29	2.254	2.757	3718	JAK3	s7653
