plate	position	score	well	wellAnno	finalWellAnno	raw_r1_ch1	raw_r2_ch1	median_ch1	diff_ch1	raw/PlateMedian_r1_ch1	raw/PlateMedian_r2_ch1	normalized_r1_ch1	normalized_r2_ch1	GeneID	GeneSymbol	siRNAID
6	287	13.96	L23	pos2	pos2	1.02641509434	NA	1.02641509434	NA	1.1	NA	13.959	NA	NA	NA	NA
3	95	12.11	D23	pos2	pos2	1.02958703121	NA	1.02958703121	NA	1.1	NA	12.108	NA	NA	NA	NA
2	383	8.68	P23	pos2	pos2	0.944012797075	1.07778668805	1.0108997425625	0.133773890975	1	1.14	0.315	17.037	NA	NA	NA
6	24	7.35	A24	pos	pos	0.973348783314	0.97740673102	0.975377757167	0.00405794770599988	1.04	1.04	5.8	8.901	NA	NA	NA
6	312	7.29	M24	pos	pos	0.976325604021	0.975631634026	0.9759786190235	-0.000693969994999932	1.04	1.04	6.414	8.164	NA	NA	NA
1	287	7.27	L23	pos2	pos2	0.977100858935	1.02911931818	1.0031100885575	0.0520184592449998	1.03	1.08	4.356	10.18	NA	NA	NA
6	360	7.09	O24	pos	pos	0.970080306221	0.980847687885	0.975463997053	0.010767381664	1.04	1.04	4.732	9.454	NA	NA	NA
6	168	7.05	G24	pos	pos	0.975228534117	0.976032710408	0.9756306222625	0.000804176291000047	1.04	1.04	5.581	8.512	NA	NA	NA
6	216	7.01	I24	pos	pos	0.970416710847	0.978879385582	0.9746480482145	0.00846267473500018	1.04	1.04	5.115	8.898	NA	NA	NA
6	264	6.78	K24	pos	pos	0.974987820792	0.972384772174	0.973686296483	-0.00260304861799987	1.04	1.03	5.997	7.563	NA	NA	NA
6	120	6.76	E24	pos	pos	0.972260975832	0.975088967972	0.973674971902	0.00282799214000007	1.04	1.03	5.82	7.709	NA	NA	NA
6	143	6.49	F23	pos2	pos2	0.978437835047	NA	0.978437835047	NA	1.05	NA	6.494	NA	NA	NA	NA
4	184	6.38	H16	sample	sample	0.991082376547	0.99593603509	0.9935092058185	0.00485365854300002	1.06	1.06	7.025	5.738	202374	STK32A	s47444
3	205	6.17	I13	sample	sample	0.982127599814	1.01190448825	0.997016044032	0.0297768884359998	1.05	1.07	5.603	6.736	1111	CHEK1	s503
4	76	6.08	D04	sample	sample	0.988857938719	1.00261378847	0.9957358635945	0.013755849751	1.06	1.06	5.583	6.573	118788	PIK3AP1	s42243
6	72	5.96	C24	pos	pos	0.966957434875	0.971783251087	0.969370342981	0.00482581621199996	1.03	1.03	4.348	7.567	NA	NA	NA
3	287	5.95	L23	pos2	pos2	0.979917469051	NA	0.979917469051	NA	1.04	NA	5.952	NA	NA	NA	NA
1	24	5.89	A24	pos	pos	0.987463027592	0.994684902326	0.991073964959	0.00722187473400016	1.04	1.04	5.732	6.048	NA	NA	NA
4	147	5.86	G03	sample	sample	0.971834755842	0.990859232176	0.981346994009	0.0190244763340003	1.04	1.05	5.608	6.113	8859	STK19	s225048
5	95	5.69	D23	pos2	pos2	0.940510252742	1.05312672939	0.996818491066	0.112616476648	1	1.12	0.809	10.572	NA	NA	NA
5	239	5.61	J23	pos2	pos2	0.978360359342	NA	0.978360359342	NA	1.05	NA	5.614	NA	NA	NA	NA
5	205	5.57	I13	sample	sample	0.988286653883	0.983376403352	0.9858315286175	-0.00491025053100003	1.06	1.04	7.773	3.366	1111	CHEK1	s504
1	143	5.27	F23	pos2	pos2	0.982280233309	NA	0.982280233309	NA	1.04	NA	5.272	NA	NA	NA	NA
1	312	5.2	M24	pos	pos	0.984407990905	0.986917218091	0.985662604498	0.00250922718600011	1.04	1.04	5.322	5.069	NA	NA	NA
4	360	5.07	O24	pos	pos	0.978061563777	0.979144540028	0.9786030519025	0.00108297625100018	1.04	1.04	5.549	4.59	NA	NA	NA
1	120	5.04	E24	pos	pos	0.988496628322	0.984859120622	0.986677874472	-0.00363750769999993	1.04	1.03	6.08	4.01	NA	NA	NA
3	383	4.92	P23	pos2	pos2	0.980782336105	0.990196078431	0.985489207268	0.00941374232600001	1.05	1.05	5.327	4.514	NA	NA	NA
5	191	4.92	H23	pos2	pos2	0.969974801907	NA	0.969974801907	NA	1.04	NA	4.916	NA	NA	NA	NA
4	264	4.9	K24	pos	pos	0.97277346153	0.97476635514	0.973769908335	0.00199289360999988	1.04	1.03	5.09	4.717	NA	NA	NA
1	264	4.84	K24	pos	pos	0.977139489341	0.992093919049	0.984616704195	0.0149544297080001	1.03	1.04	4.511	5.177	NA	NA	NA
2	72	4.75	C24	pos	pos	0.974931949334	0.984470921489	0.9797014354115	0.00953897215499999	1.04	1.04	5.041	4.459	NA	NA	NA
4	24	4.73	A24	pos	pos	0.977478106235	0.987885284665	0.98268169545	0.0104071784300001	1.04	1.05	4.671	4.789	NA	NA	NA
4	335	4.69	N23	pos2	pos2	0.974260120195	NA	0.974260120195	NA	1.04	NA	4.69	NA	NA	NA	NA
2	216	4.64	I24	pos	pos	0.974149900341	0.978852405469	0.976501152905	0.00470250512799997	1.04	1.03	4.659	4.62	NA	NA	NA
5	312	4.62	M24	pos	pos	0.979064395538	0.980327376483	0.9796958860105	0.0012629809450001	1.05	1.04	5.506	3.732	NA	NA	NA
3	335	4.58	N23	pos2	pos2	0.996010917489	0.962477665277	0.979244291383	-0.0335332522120002	1.06	1.02	7.434	1.734	NA	NA	NA
1	360	4.57	O24	pos	pos	0.988630746416	0.988898024025	0.9887643852205	0.000267277609000027	1.04	1.04	5.004	4.138	NA	NA	NA
4	168	4.5	G24	pos	pos	0.975250650337	0.973698261253	0.974474455795	-0.00155238908399991	1.04	1.03	5.48	3.524	NA	NA	NA
1	335	4.5	N23	pos2	pos2	0.972906931606	0.992191088654	0.98254901013	0.0192841570480001	1.03	1.04	3.862	5.141	NA	NA	NA
5	264	4.48	K24	pos	pos	0.972840181072	0.982864252006	0.977852216539	0.0100240709340002	1.04	1.04	4.961	4.004	NA	NA	NA
1	216	4.48	I24	pos	pos	0.978113698475	0.988081725312	0.9830977118935	0.00996802683699993	1.03	1.04	4.489	4.469	NA	NA	NA
3	72	4.43	C24	pos	pos	0.96919302072	0.988802440023	0.9789977303715	0.0196094193030001	1.03	1.05	3.92	4.934	NA	NA	NA
2	312	4.42	M24	pos	pos	0.979910302881	0.976208178439	0.97805924066	-0.00370212444199991	1.04	1.03	5.262	3.584	NA	NA	NA
5	97	4.39	E01	sample	sample	0.965648402046	0.993595803431	0.9796221027385	0.027947401385	1.03	1.05	4.149	4.624	7465	WEE1	s23
4	216	4.35	I24	pos	pos	0.973710275349	0.974545024719	0.974127650034	0.000834749369999943	1.04	1.03	4.689	4.01	NA	NA	NA
3	100	4.32	E04	sample	sample	0.993246156057	0.970558177195	0.981902166626	-0.022687978862	1.06	1.03	6.552	2.092	3656	IRAK2	s7496
1	72	4.31	C24	pos	pos	0.979099360454	0.981783008222	0.980441184338	0.0026836477679999	1.03	1.03	4.409	4.202	NA	NA	NA
3	191	4.29	H23	pos2	pos2	0.979179246493	0.977531268063	0.978355257278	-0.0016479784300002	1.04	1.04	5.299	3.287	NA	NA	NA
3	168	4.29	G24	pos	pos	0.973374646698	0.979826190156	0.976600418427	0.00645154345799981	1.04	1.04	4.423	4.162	NA	NA	NA
3	360	4.24	O24	pos	pos	0.978378670961	0.982374936826	0.9803768038935	0.00399626586500001	1.04	1.04	4.856	3.621	NA	NA	NA
2	371	4.23	P11	sample	sample	0.964664310954	0.982017426746	0.97334086885	0.0173531157919999	1.03	1.04	3.396	5.068	83440	ADPGK	s37907
1	230	4.17	J14	sample	sample	0.981623904684	0.981402973987	0.9815134393355	-0.000220930697000243	1.04	1.03	4.552	3.795	1111	CHEK1	s502
2	360	4.17	O24	pos	pos	0.97967558771	0.972304567345	0.9759900775275	-0.00737102036500004	1.04	1.03	4.99	3.344	NA	NA	NA
5	72	4.12	C24	pos	pos	0.977402880154	0.97913459894	0.978268739547	0.00173171878599998	1.04	1.04	5.22	3.015	NA	NA	NA
5	360	4.04	O24	pos	pos	0.981897970378	0.966900291605	0.9743991309915	-0.0149976787730001	1.05	1.02	5.919	2.16	NA	NA	NA
2	120	3.98	E24	pos	pos	0.976211111796	0.973391103205	0.9748011075005	-0.00282000859099985	1.04	1.03	4.924	3.038	NA	NA	NA
4	120	3.88	E24	pos	pos	0.970726436666	0.977823580406	0.974275008536	0.00709714373999981	1.04	1.04	4.153	3.613	NA	NA	NA
5	287	3.86	L23	pos2	pos2	0.956581224096	0.995401677035	0.9759914505655	0.038820452939	1.02	1.05	2.902	4.81	NA	NA	NA
