GeneID.x	Plate	Well	Score	RSARank	ScoreRank	PValue	RSAHit	#HitWell	#TotalWell	%HitWell	GeneID.y	GeneSymbol	siRNAID
5590	1	C05	1.67	1	103	6.667268337808254e-4	1	3	3	100	5590	PRKCZ	s11128
5590	5	D06	1.5	2	139	6.667268337808254e-4	1	3	3	100	5590	PRKCZ	s11130
5590	3	D06	1.29	3	198	6.667268337808254e-4	1	3	3	100	5590	PRKCZ	s11129
374872	2	P22	1.44	4	156	0.0010066471335637528	1	3	3	100	374872	C19orf35	s51595
374872	6	P22	1.24	5	217	0.0010066471335637528	1	3	3	100	374872	C19orf35	s51597
374872	4	P22	1.23	6	224	0.0010066471335637528	1	3	3	100	374872	C19orf35	s51596
64799	4	L01	2.68	7	7	0.0012579754740033495	1	2	3	67	64799	IQCH	s34972
64799	2	L01	1.94	8	46	0.0012579754740033495	1	2	3	67	64799	IQCH	s34971
1956	1	L02	3.69	9	1	0.0013297872340426243	1	3	3	100	1956	EGFR	s563
7175	5	P14	2.16	10	35	0.001540772770953885	1	3	3	100	7175	TPR	s14355
7175	1	O13	1.89	11	52	0.001540772770953885	1	3	3	100	7175	TPR	s14353
6502	5	L14	1.62	12	111	0.002425959810237504	1	3	3	100	6502	SKP2	s12894
6502	1	K13	1.46	13	148	0.002425959810237504	1	3	3	100	6502	SKP2	s12892
6502	3	L14	1.05	14	303	0.002425959810237504	1	3	3	100	6502	SKP2	s12893
2870	3	B01	3.32	15	2	0.002658395055904227	1	1	3	33	2870	GRK6	s6091
3932	3	D01	3.31	17	3	0.003985823988837822	1	2	3	67	3932	LCK	s8107
2868	3	O20	1.31	18	193	0.00424068271702576	1	3	3	100	2868	GRK4	s6085
2868	5	O20	1.01	19	320	0.00424068271702576	1	3	3	100	2868	GRK4	s6086
2868	1	P19	0.96	20	366	0.00424068271702576	1	3	3	100	2868	GRK4	s6084
6789	1	M05	2.93	21	4	0.005312074556096367	1	2	3	67	6789	STK4	s13570
3645	5	E02	2.85	23	5	0.0066371472809326395	1	1	3	33	3645	INSRR	s7482
4750	1	G08	1.63	24	107	0.008599720545242993	1	3	3	100	4750	NEK1	s224107
4750	3	H07	1.56	25	126	0.008599720545242993	1	3	3	100	4750	NEK1	s224106
4750	5	H07	0.83	26	452	0.008599720545242993	1	3	3	100	4750	NEK1	s224108
8444	3	G16	1.63	28	108	0.009371468958185351	1	2	3	67	8444	DYRK3	s16025
8444	5	G16	1.55	29	129	0.009371468958185351	1	2	3	67	8444	DYRK3	s16026
23300	4	I08	1.53	30	134	0.009887686262880864	1	3	3	100	23300	ATMIN	s23501
23300	6	I08	1.19	31	237	0.009887686262880864	1	3	3	100	23300	ATMIN	s23502
23300	2	I08	0.79	32	482	0.009887686262880864	1	3	3	100	23300	ATMIN	s23500
55681	2	F15	1.26	33	208	0.011298227126865264	1	3	3	100	55681	SCYL2	s31239
55681	4	F15	1.07	34	293	0.011298227126865264	1	3	3	100	55681	SCYL2	s31240
55681	6	F15	0.76	35	505	0.011298227126865264	1	3	3	100	55681	SCYL2	s31241
64781	6	J21	1.82	36	65	0.011500378060731578	1	3	3	100	64781	CERK	s34931
64781	2	J21	0.79	37	483	0.011500378060731578	1	3	3	100	64781	CERK	s224624
64781	4	J21	0.76	38	506	0.011500378060731578	1	3	3	100	64781	CERK	s34930
3101	5	B17	2.68	39	8	0.01179227995925659	1	2	3	67	3101	HK3	s6565
3101	3	B17	1.47	40	145	0.01179227995925659	1	2	3	67	3101	HK3	s6564
6794	1	M11	2.63	41	9	0.01192567022111719	1	2	3	67	6794	STK11	s13579
7786	6	A09	2.45	42	17	0.01195236920360772	1	3	3	100	7786	MAP3K12	s15346
7786	2	A09	1.47	43	146	0.01195236920360772	1	3	3	100	7786	MAP3K12	s15344
1159	3	A09	1.36	44	177	0.01198140974311253	1	3	3	100	1159	CKMT1B	s3098
1159	1	B10	0.84	45	445	0.01198140974311253	1	3	3	100	1159	CKMT1B	s223238
1159	5	A09	0.74	46	517	0.01198140974311253	1	3	3	100	1159	CKMT1B	s223239
8573	4	C17	1.54	47	131	0.012113486116780267	1	3	3	100	8573	CASK	s16329
8573	6	C17	1.47	48	147	0.012113486116780267	1	3	3	100	8573	CASK	s16330
2042	1	L01	1.57	50	124	0.012934449087256362	1	3	3	100	2042	EPHA3	s4722
2042	3	K02	1.45	51	152	0.012934449087256362	1	3	3	100	2042	EPHA3	s4723
27	3	M07	2.59	52	10	0.013244861582637556	1	3	3	100	27	ABL2	s871
90	5	M09	1.57	53	125	0.01450932068411852	1	3	3	100	90	ACVR1	s976
90	3	M09	0.86	54	428	0.01450932068411852	1	3	3	100	90	ACVR1	s975
90	1	N10	0.67	55	551	0.01450932068411852	1	3	3	100	90	ACVR1	s974
2444	3	O02	2.53	56	11	0.014562878241254162	1	2	3	67	2444	FRK	s5364
1612	5	I06	2.51	57	13	0.015879720720218874	1	1	3	33	1612	DAPK1	s3931
152110	2	H02	1.7	58	95	0.015915940290390337	1	2	3	67	152110	NEK10	s45661
152110	4	H02	1.42	59	168	0.015915940290390337	1	2	3	67	152110	NEK10	s45662
64080	4	J11	1.84	63	60	0.018391878084236125	1	2	3	67	64080	RBKS	s34395
64080	2	J11	1.35	64	181	0.018391878084236125	1	2	3	67	64080	RBKS	s34394
10154	2	O09	1.74	65	90	0.01846281862809017	1	3	3	100	10154	PLXNC1	s19775
10154	4	O09	0.85	66	441	0.01846281862809017	1	3	3	100	10154	PLXNC1	s19776
10154	6	O09	0.61	67	589	0.01846281862809017	1	3	3	100	10154	PLXNC1	s19777
801	1	B09	2.48	68	14	0.018509885232206653	1	2	3	67	801	CALM1	s2340
