GeneID.x	Plate	Well	Score	RSARank	ScoreRank	PValue	RSAHit	#HitWell	#TotalWell	%HitWell	GeneID.y	GeneSymbol	siRNAID
10519	1	N16	2.89	1	6	2.416493923657643e-5	1	3	3	100	10519	CIB1	s20617
10519	3	N16	2.12	2	25	2.416493923657643e-5	1	3	3	100	10519	CIB1	s20618
10519	2	N16	1.83	3	53	2.416493923657643e-5	1	3	3	100	10519	CIB1	s20616
10309	2	N02	1.87	4	48	2.281036209117499e-4	1	3	3	100	10309	CCNO	s223105
10309	1	N02	1.7	5	71	2.281036209117499e-4	1	3	3	100	10309	CCNO	s20154
10309	3	N02	1.41	6	113	2.281036209117499e-4	1	3	3	100	10309	CCNO	s223106
10451	2	N10	1.71	7	68	5.590163737279275e-4	1	3	3	100	10451	VAV3	s347
10451	1	N10	1.39	8	116	5.590163737279275e-4	1	3	3	100	10451	VAV3	s346
10451	3	N10	1.24	9	151	5.590163737279275e-4	1	3	3	100	10451	VAV3	s348
10432	2	N08	1.85	10	51	7.161897992656187e-4	1	3	3	100	10432	RBM14	s20406
10432	3	N08	1.72	11	64	7.161897992656187e-4	1	3	3	100	10432	RBM14	s20407
10432	1	N08	1.19	12	164	7.161897992656187e-4	1	3	3	100	10432	RBM14	s20408
28985	6	I01	2.7	13	8	0.00111051164880619	1	2	3	67	28985	MCTS1	s26357
28985	4	I01	2.02	14	35	0.00111051164880619	1	2	3	67	28985	MCTS1	s223811
27113	5	G05	5.28	15	1	0.0016357688113414301	1	1	3	33	27113	BBC3	s25840
6917	3	K06	1.12	16	186	0.0020014305986959	1	3	3	100	6917	TCEA1	s13847
6917	1	K06	1.06	17	204	0.0020014305986959	1	3	3	100	6917	TCEA1	s13849
6917	2	K06	0.99	18	231	0.0020014305986959	1	3	3	100	6917	TCEA1	s13848
5663	2	N03	2.53	19	13	0.002216658722230185	1	3	3	100	5663	PSEN1	s112
5663	1	N03	1.68	20	72	0.002216658722230185	1	3	3	100	5663	PSEN1	s111
5663	3	N03	0.98	21	235	0.002216658722230185	1	3	3	100	5663	PSEN1	s113
23300	5	C05	1.88	22	47	0.002890151673125293	1	3	3	100	23300	ATMIN	s23502
23300	6	C05	1.77	23	58	0.002890151673125293	1	3	3	100	23300	ATMIN	s23500
545	3	A17	2.04	24	31	0.0030924185665513956	1	2	3	67	545	ATR	s536
545	2	A17	1.76	25	59	0.0030924185665513956	1	2	3	67	545	ATR	s535
546	3	A19	2.03	26	32	0.003125439307177277	1	3	3	100	546	ATRX	s1824
546	2	A19	1.75	27	61	0.003125439307177277	1	3	3	100	546	ATRX	s1825
546	1	A19	0.91	28	266	0.003125439307177277	1	3	3	100	546	ATRX	s1826
56897	5	B17	3.99	29	2	0.0032697528231068	1	2	3	67	56897	WRNIP1	s32339
100533467	5	I18	1.96	30	40	0.0035169748429694026	1	3	3	100	100533467	NA	s497918
100533467	4	I18	1.72	31	65	0.0035169748429694026	1	3	3	100	100533467	NA	s497917
84893	5	N01	3.65	32	3	0.004901953009531909	1	2	3	67	84893	FBXO18	s224969
83666	6	J17	2.02	33	36	0.005079792894351256	1	3	3	100	83666	PARP9	s38095
83666	5	J17	1.65	34	77	0.005079792894351256	1	3	3	100	83666	PARP9	s38096
143471	5	A08	3.2	35	4	0.006532370344851812	1	2	3	67	143471	PSMA8	s44537
26122	4	E17	1.83	36	54	0.006919215910579453	1	2	3	67	26122	EPC2	s25125
26122	5	E17	1.56	37	90	0.006919215910579453	1	2	3	67	26122	EPC2	s25124
23137	5	C01	1.42	38	110	0.007387780356453779	1	3	3	100	23137	SMC5	s23116
23137	4	C01	0.9	39	272	0.007387780356453779	1	3	3	100	23137	SMC5	s23115
23137	6	C01	0.71	40	357	0.007387780356453779	1	3	3	100	23137	SMC5	s23117
10714	2	P04	1.15	41	177	0.008091946140235699	1	3	3	100	10714	POLD3	s21045
10714	1	P04	0.73	42	347	0.008091946140235699	1	3	3	100	10714	POLD3	s21044
10714	3	P04	0.7	43	364	0.008091946140235699	1	3	3	100	10714	POLD3	s21046
151636	6	A20	2.92	44	5	0.008161005803303065	1	2	3	67	151636	DTX3L	s45593
25	2	A01	1.57	45	89	0.008186797715952243	1	2	3	67	25	ABL1	s864
25	3	A01	1.52	46	97	0.008186797715952243	1	2	3	67	25	ABL1	s865
54929	5	M15	2.52	47	14	0.008858950118694238	1	2	3	67	54929	TMEM161A	s29777
54929	4	M15	1.49	48	102	0.008858950118694238	1	2	3	67	54929	TMEM161A	s29778
10413	3	N06	1.8	49	57	0.00973485609835191	1	2	3	67	10413	YAP1	s20368
10413	2	N06	1.45	50	107	0.00973485609835191	1	2	3	67	10413	YAP1	s20367
7314	3	M10	0.93	51	251	0.01008313362608151	1	3	3	100	7314	UBB	s338
7314	1	M10	0.8	52	312	0.01008313362608151	1	3	3	100	7314	UBB	s339
7314	2	M10	0.66	53	392	0.01008313362608151	1	3	3	100	7314	UBB	s337
571	2	A21	2.38	54	16	0.011218273950258645	1	2	3	67	571	BACH1	s1860
571	3	A21	1.4	55	115	0.011218273950258645	1	2	3	67	571	BACH1	s1858
641	3	C21	0.98	56	236	0.01135538396833632	1	3	3	100	641	BLM	s1999
641	2	C21	0.84	57	295	0.01135538396833632	1	3	3	100	641	BLM	s1998
641	1	C21	0.64	58	409	0.01135538396833632	1	3	3	100	641	BLM	s1997
136647	6	A02	2.77	59	7	0.011412934986540115	1	2	3	67	136647	C7orf11	s44010
11186	1	P20	1.48	60	103	0.011800393346444886	1	2	3	67	11186	RASSF1	s223206
11186	2	P20	1.39	61	117	0.011800393346444886	1	2	3	67	11186	RASSF1	s223207
143	1	A05	1.2	62	160	0.012289420636365535	1	3	3	100	143	PARP4	s1100
143	2	A05	0.87	63	285	0.012289420636365535	1	3	3	100	143	PARP4	s1101
143	3	A05	0.62	64	420	0.012289420636365535	1	3	3	100	143	PARP4	s1102
4609	1	F05	1.71	65	69	0.012396524198690662	1	2	3	67	4609	MYC	s9129
4609	3	F05	1.38	66	119	0.012396524198690662	1	2	3	67	4609	MYC	s9131
25836	6	E07	1.5	67	100	0.013090663149920434	1	3	3	100	25836	NIPBL	s24588
25836	4	E07	1.02	68	218	0.013090663149920434	1	3	3	100	25836	NIPBL	s24587
25836	5	E07	0.61	69	431	0.013090663149920434	1	3	3	100	25836	NIPBL	s24589
