plate	position	score	well	wellAnno	finalWellAnno	raw_r1_ch1	raw_r2_ch1	median_ch1	diff_ch1	raw/PlateMedian_r1_ch1	raw/PlateMedian_r2_ch1	normalized_r1_ch1	normalized_r2_ch1	GeneID	GeneSymbol	siRNAID
5	149	5.28	G05	sample	sample	0.944849494096	0.929073555783	0.9369615249395	-0.0157759383130001	1.05	1.06	4.888	5.677	27113	BBC3	s25840
5	41	3.99	B17	sample	sample	0.923747622988	0.89037544717	0.907061535079	-0.033372175818	1.03	1.02	4.146	3.843	56897	WRNIP1	s32339
5	313	3.65	N01	sample	sample	0.933555797324	0.86772749217	0.900641644747	-0.065828305154	1.04	0.991	3.137	4.154	84893	FBXO18	s224969
5	8	3.2	A08	sample	sample	0.918103934345	0.916205528787	0.917154731566	-0.00189840555800003	1.02	1.05	2.727	3.678	143471	PSMA8	s44537
6	20	2.92	A20	sample	sample	0.934701585583	0.919156134628	0.9269288601055	-0.0155454509549999	1.04	1.05	1.878	3.962	151636	DTX3L	s45593
1	328	2.89	N16	sample	sample	0.933468879429	0.854493848421	0.893981363925	-0.0789750310080001	1.03	0.965	2.839	2.942	10519	CIB1	s20617
6	2	2.77	A02	sample	sample	0.915261646264	0.913593432998	0.914427539631	-0.00166821326599997	1.02	1.05	0.955	4.589	136647	C7orf11	s44010
6	193	2.7	I01	sample	sample	0.926693937132	0.90479758615	0.915745761641	-0.0218963509819999	1.03	1.04	2.562	2.837	28985	MCTS1	s26357
4	77	2.62	D05	sample	sample	0.914079806918	0.908038598731	0.9110592028245	-0.00604120818699994	1.02	1.03	2.426	2.823	57599	WDR48	s33414
6	85	2.59	D13	sample	sample	0.916267599242	0.89892276304	0.907595181141	-0.017344836202	1.02	1.03	2.413	2.768	57659	ZBTB4	s33539
6	208	2.58	I16	sample	sample	0.924857067878	0.89766808119	0.911262574534	-0.0271889866880001	1.03	1.03	2.131	3.032	100526739	NA	n455578
3	324	2.56	N12	sample	sample	0.937264118788	0.829912304682	0.883588211735	-0.107351814106	1.04	0.948	3.078	2.041	10459	MAD2L2	s20466
2	315	2.53	N03	sample	sample	0.921889864409	0.844341638302	0.8831157513555	-0.077548226107	1.02	0.961	2.544	2.508	5663	PSEN1	s112
5	303	2.52	M15	sample	sample	0.91918370265	0.914700391846	0.916942047248	-0.004483310804	1.03	1.05	2.437	2.609	54929	TMEM161A	s29777
4	12	2.41	A12	sample	sample	0.911220518172	0.888660216738	0.899940367455	-0.022560301434	1.01	1.01	2.503	2.32	144715	RAD9B	s44687
1	330	2.38	N18	sample	sample	0.917727008359	0.838279687864	0.8780033481115	-0.079447320495	1.02	0.947	2.462	2.303	10535	RNASEH2A	s20658
2	21	2.38	A21	sample	sample	0.92120264545	0.915765567079	0.9184841062645	-0.00543707837099994	1.02	1.04	2.137	2.614	571	BACH1	s1860
1	372	2.3	P12	sample	sample	0.924985839193	0.863228715126	0.8941072771595	-0.0617571240670001	1.02	0.975	1.75	2.853	11011	TLK2	s223175
6	123	2.28	F03	sample	sample	0.907794794673	0.900739038317	0.904266916495	-0.00705575635599998	1.01	1.03	1.029	3.537	63979	FIGNL1	s34357
6	9	2.26	A09	sample	sample	0.921405887078	0.895338999949	0.9083724435135	-0.026066887129	1.02	1.03	1.486	3.043	11284	PNKP	s22288
6	63	2.24	C15	sample	sample	0.927238099884	0.897940734264	0.912589417074	-0.02929736562	1.03	1.03	2.637	1.834	23514	KIAA0146	s23974
2	9	2.24	A09	sample	sample	0.915807888043	0.923567536908	0.9196877124755	0.00775964886500002	1.02	1.05	1.301	3.169	324	APC	s1433
4	75	2.2	D03	sample	sample	0.904162307583	0.895645465941	0.899903886762	-0.00851684164199995	1	1.02	2.166	2.231	57551	TAOK1	s224471
4	73	2.18	D01	sample	sample	0.911871348519	0.894544949283	0.903208148901	-0.017326399236	1.01	1.02	2.607	1.744	57060	PCBP4	s32628
3	328	2.12	N16	sample	sample	0.927023230605	0.835644034149	0.881333632377	-0.091379196456	1.03	0.955	2.135	2.106	10519	CIB1	s20618
