GeneID.x	Plate	Well	Score	RSARank	ScoreRank	PValue	RSAHit	#HitWell	#TotalWell	%HitWell	GeneID.y	GeneSymbol	siRNAID
6199	1	K05	1.98	1	34	9.559622352010345e-4	1	2	3	67	6199	RPS6KB2	s12285
6199	5	L06	1.92	2	39	9.559622352010345e-4	1	2	3	67	6199	RPS6KB2	s12287
1612	5	I06	2.86	3	1	0.0013297872340426243	1	3	3	100	1612	DAPK1	s3931
10769	3	E09	2.35	6	13	0.0032022034893940147	1	2	3	67	10769	PLK2	s65
10769	1	F10	1.69	7	73	0.0032022034893940147	1	2	3	67	10769	PLK2	s64
4831	5	H13	1.92	8	40	0.0038241492880055055	1	2	3	67	4831	NME2	s224122
4831	1	G14	1.65	9	82	0.0038241492880055055	1	2	3	67	4831	NME2	s9591
5634	5	H08	1.02	10	306	0.003934658221001034	1	3	3	100	5634	PRPS2	s11238
5634	1	G07	0.95	11	345	0.003934658221001034	1	3	3	100	5634	PRPS2	s11236
5634	3	H08	0.93	12	353	0.003934658221001034	1	3	3	100	5634	PRPS2	s11237
2444	3	O02	2.69	13	4	0.003985823988837822	1	1	3	33	2444	FRK	s5364
4750	1	G08	1.64	14	84	0.004171353792300979	1	3	3	100	4750	NEK1	s224107
4750	3	H07	1.5	15	116	0.004171353792300979	1	3	3	100	4750	NEK1	s224106
4750	5	H07	0.91	16	363	0.004171353792300979	1	3	3	100	4750	NEK1	s224108
8444	5	G16	2.47	17	9	0.004600602268347652	1	2	3	67	8444	DYRK3	s16026
8444	3	G16	1.62	18	89	0.004600602268347652	1	2	3	67	8444	DYRK3	s16025
5600	1	E01	2.34	21	14	0.0060104838335973635	1	3	3	100	5600	MAPK11	s11155
5600	5	F02	0.85	22	402	0.0060104838335973635	1	3	3	100	5600	MAPK11	s11157
5600	3	F02	0.84	23	409	0.0060104838335973635	1	3	3	100	5600	MAPK11	s11156
90	3	M09	1.69	24	74	0.0060545705120833935	1	3	3	100	90	ACVR1	s975
90	5	M09	1.48	25	124	0.0060545705120833935	1	3	3	100	90	ACVR1	s976
90	1	N10	0.84	26	410	0.0060545705120833935	1	3	3	100	90	ACVR1	s974
5590	1	C05	1.34	27	155	0.006933674735659929	1	3	3	100	5590	PRKCZ	s11128
5590	3	D06	0.94	28	349	0.006933674735659929	1	3	3	100	5590	PRKCZ	s11129
5590	5	D06	0.81	29	426	0.006933674735659929	1	3	3	100	5590	PRKCZ	s11130
7175	5	P14	2.82	31	2	0.008261159656660659	1	3	3	100	7175	TPR	s14355
7175	1	O13	1.49	32	120	0.008261159656660659	1	3	3	100	7175	TPR	s14353
55681	2	F15	1.38	33	147	0.008433278486655309	1	3	3	100	55681	SCYL2	s31239
55681	4	F15	1.12	34	251	0.008433278486655309	1	3	3	100	55681	SCYL2	s31240
55681	6	F15	0.77	35	452	0.008433278486655309	1	3	3	100	55681	SCYL2	s31241
6197	3	L02	2.59	36	7	0.009283761296351336	1	3	3	100	6197	RPS6KA3	s12280
2042	1	L01	1.49	37	121	0.009514973176587964	1	3	3	100	2042	EPHA3	s4722
2042	3	K02	1.46	38	127	0.009514973176587964	1	3	3	100	2042	EPHA3	s4723
3645	5	E02	2.57	39	8	0.010605303633439216	1	1	3	33	3645	INSRR	s7482
1956	1	L02	1.66	40	79	0.010901059813297476	1	3	3	100	1956	EGFR	s563
1956	5	K01	0.88	41	379	0.010901059813297476	1	3	3	100	1956	EGFR	s565
1956	3	K01	0.72	42	499	0.010901059813297476	1	3	3	100	1956	EGFR	s564
8396	1	H09	1.89	43	43	0.011007285397529284	1	3	3	100	8396	PIP4K2B	s224922
8396	3	G10	1.4	44	140	0.011007285397529284	1	3	3	100	8396	PIP4K2B	s15937
9113	2	I01	1.5	45	117	0.011633219430232775	1	2	3	67	9113	LATS1	s17392
9113	4	I01	1.4	46	141	0.011633219430232775	1	2	3	67	9113	LATS1	s17393
3718	1	F17	2.47	47	10	0.01192567022111719	1	2	3	67	3718	JAK3	s7652
2534	5	O04	1.19	48	220	0.013580187721396186	1	3	3	100	2534	FYN	s5436
2534	1	P03	1.14	49	239	0.013580187721396186	1	3	3	100	2534	FYN	s5434
2534	3	O04	0.67	50	534	0.013580187721396186	1	3	3	100	2534	FYN	s5435
9891	1	F12	1.15	51	237	0.014039630509733381	1	3	3	100	9891	NUAK1	s88
9891	5	E11	0.75	52	471	0.014039630509733381	1	3	3	100	9891	NUAK1	s90
9891	3	E11	0.66	53	541	0.014039630509733381	1	3	3	100	9891	NUAK1	s89
4216	1	C22	1.84	54	49	0.014476442084122423	1	2	3	67	4216	MAP3K4	s8673
4216	3	D21	1.33	55	160	0.014476442084122423	1	2	3	67	4216	MAP3K4	s8674
64080	4	J11	1.62	58	90	0.016579165515335743	1	3	3	100	64080	RBKS	s34395
64080	6	J11	0.86	59	397	0.016579165515335743	1	3	3	100	64080	RBKS	s34396
64080	2	J11	0.61	60	574	0.016579165515335743	1	3	3	100	64080	RBKS	s34394
2260	1	N07	1.34	62	156	0.017612124424196754	1	2	3	67	2260	FGFR1	s5164
2260	5	M08	1.29	63	178	0.017612124424196754	1	2	3	67	2260	FGFR1	s5166
340156	2	P18	2.34	64	15	0.018509885232206653	1	2	3	67	340156	MYLK4	s50670
1456	3	C13	1.21	66	208	0.019216313361381646	1	3	3	100	1456	CSNK1G3	s3634
1456	5	C13	0.85	67	403	0.019216313361381646	1	3	3	100	1456	CSNK1G3	s3635
1456	1	D14	0.58	68	599	0.019216313361381646	1	3	3	100	1456	CSNK1G3	s3633
23613	2	I18	2.27	70	16	0.021135359304624488	1	2	3	67	23613	ZMYND8	s223618
225689	6	J02	0.84	71	411	0.022224251339077603	1	3	3	100	225689	MAPK15	s48272
225689	4	J02	0.57	72	607	0.022224251339077603	1	3	3	100	225689	MAPK15	s48271
225689	2	J02	0.53	73	635	0.022224251339077603	1	3	3	100	225689	MAPK15	s48270
1022	1	D13	2.25	74	17	0.022446338734127217	1	1	3	33	1022	CDK7	s2828
5213	5	L17	1.25	76	189	0.022647559847476337	1	3	3	100	5213	PFKM	s10371
5213	3	L17	1.23	77	198	0.022647559847476337	1	3	3	100	5213	PFKM	s10370
5213	1	K18	0.53	78	636	0.022647559847476337	1	3	3	100	5213	PFKM	s10369
2868	3	O20	2.09	79	25	0.023621555996083406	1	3	3	100	2868	GRK4	s6085
2868	5	O20	1.22	80	204	0.023621555996083406	1	3	3	100	2868	GRK4	s6086
5581	1	A09	1.71	81	67	0.023843381764650968	1	2	3	67	5581	PRKCE	s11101
5581	3	B10	1.21	82	209	0.023843381764650968	1	2	3	67	5581	PRKCE	s11102
5365	5	P15	2.15	83	19	0.02506478499598504	1	1	3	33	5365	PLXNB3	s10707
157285	2	P08	1.46	85	128	0.025878373239185754	1	3	3	100	157285	NA	s45947
157285	4	P08	0.81	86	427	0.025878373239185754	1	3	3	100	157285	NA	s45948
157285	6	P08	0.49	87	667	0.025878373239185754	1	3	3	100	157285	NA	s45949
1607	3	G22	2.14	88	20	0.02637225287484589	1	2	3	67	1607	DGKB	s3915
122481	2	D10	0.58	89	600	0.027300388517418825	1	3	3	100	122481	AK7	s42534
122481	4	D10	0.49	90	668	0.027300388517418825	1	3	3	100	122481	AK7	s42535
122481	6	D10	0.48	91	674	0.027300388517418825	1	3	3	100	122481	AK7	s42536
51231	4	O22	0.99	94	324	0.028898667835627768	1	3	3	100	51231	VRK3	s27725
51231	6	O22	0.55	95	620	0.028898667835627768	1	3	3	100	51231	VRK3	s27726
51231	2	O22	0.46	96	687	0.028898667835627768	1	3	3	100	51231	VRK3	s27724
65267	4	L13	2.13	97	21	0.028983680744697083	1	1	3	33	65267	WNK3	s35279
8526	4	C03	1.54	98	108	0.029656904810532406	1	3	3	100	8526	DGKE	s16207
8526	6	C03	0.99	99	325	0.029656904810532406	1	3	3	100	8526	DGKE	s16208
8526	2	C03	0.45	100	697	0.029656904810532406	1	3	3	100	8526	DGKE	s16206
8445	1	H17	2.12	101	23	0.0302876417821929	1	2	3	67	8445	DYRK2	s16027
152110	2	H02	1.47	102	125	0.03029880800044571	1	3	3	100	152110	NEK10	s45661
152110	4	H02	0.5	103	658	0.03029880800044571	1	3	3	100	152110	NEK10	s45662
152110	6	H02	0.44	104	703	0.03029880800044571	1	3	3	100	152110	NEK10	s45663
9590	4	K19	0.73	105	486	0.030558140541476403	1	3	3	100	9590	AKAP12	s18435
9590	2	K19	0.45	106	698	0.030558140541476403	1	3	3	100	9590	AKAP12	s18434
9590	6	K19	0.44	107	704	0.030558140541476403	1	3	3	100	9590	AKAP12	s18436
8877	6	G05	2.11	109	24	0.031590434919072936	1	2	3	67	8877	SPHK1	s16959
7786	6	A09	1.14	111	240	0.032206366448115795	1	3	3	100	7786	MAP3K12	s15346
7786	2	A09	1.14	112	241	0.032206366448115795	1	3	3	100	7786	MAP3K12	s15344
57172	4	H13	2.13	114	22	0.03323521991422087	1	3	3	100	57172	CAMK1G	s32828
57172	2	H13	1.13	115	244	0.03323521991422087	1	3	3	100	57172	CAMK1G	s32827
801	1	B09	2.09	117	26	0.03419251958399801	1	2	3	67	801	CALM1	s2340
5289	1	M14	2.08	119	27	0.03678993892549549	1	3	3	100	5289	PIK3C3	s10517
8491	1	J20	1.52	120	112	0.03722425458324597	1	2	3	67	8491	MAP4K3	s551
8491	5	I19	1.1	121	257	0.03722425458324597	1	2	3	67	8491	MAP4K3	s553
6794	1	M11	2.08	123	28	0.037771609625326184	1	3	3	100	6794	STK11	s13579
6794	5	N12	1.09	124	264	0.037771609625326184	1	3	3	100	6794	STK11	s13581
2051	3	K18	2.05	125	29	0.03808690040809121	1	2	3	67	2051	EPHB6	s4747
23235	2	I06	0.56	126	616	0.03919638506294463	1	3	3	100	23235	SIK2	s23355
23235	6	I06	0.46	127	688	0.03919638506294463	1	3	3	100	23235	SIK2	s23357
23235	4	I06	0.39	128	761	0.03919638506294463	1	3	3	100	23235	SIK2	s23356
27	3	M07	2.03	129	30	0.039382697129589354	1	3	3	100	27	ABL2	s871
64799	4	L01	2.03	130	31	0.04067732961324201	1	2	3	67	64799	IQCH	s34972
9060	6	G17	0.43	131	711	0.04075162106907782	1	3	3	100	9060	PAPSS2	s17281
9060	2	G17	0.39	132	762	0.04075162106907782	1	3	3	100	9060	PAPSS2	s17279
9060	4	G17	0.38	133	770	0.04075162106907782	1	3	3	100	9060	PAPSS2	s17280
5588	1	C01	1.12	136	252	0.04170389437088227	1	3	3	100	5588	PRKCQ	s11122
5588	3	D02	1.08	137	273	0.04170389437088227	1	3	3	100	5588	PRKCQ	s11123
10746	6	A20	2.02	138	33	0.04197079838230286	1	1	3	33	10746	MAP3K2	s21118
112464	4	B14	1.66	140	81	0.04227994879153472	1	2	3	67	112464	PRKCDBP	s195582
112464	2	B14	1.08	141	274	0.04227994879153472	1	2	3	67	112464	PRKCDBP	s41325
10087	2	O03	1.23	142	199	0.0431506835839513	1	2	3	67	10087	COL4A3BP	s19625
10087	4	O03	1.07	143	281	0.0431506835839513	1	2	3	67	10087	COL4A3BP	s19626
130399	2	D16	1.45	144	131	0.043442698505116534	1	3	3	100	130399	ACVR1C	s43497
130399	6	D16	1.07	145	282	0.043442698505116534	1	3	3	100	130399	ACVR1C	s43499
154043	6	H04	0.51	146	648	0.04566304867939538	1	3	3	100	154043	CNKSR3	s45840
154043	2	H04	0.38	147	771	0.04566304867939538	1	3	3	100	154043	CNKSR3	s45838
154043	4	H04	0.35	148	797	0.04566304867939538	1	3	3	100	154043	CNKSR3	s45839
4217	1	E02	1.98	149	36	0.04713304677768482	1	2	3	67	4217	MAP3K5	s8676
10519	2	A10	0.43	151	712	0.04808408520249405	1	3	3	100	10519	CIB1	s20616
10519	6	A10	0.35	152	798	0.04808408520249405	1	3	3	100	10519	CIB1	s20618
10519	4	A10	0.33	153	821	0.04808408520249405	1	3	3	100	10519	CIB1	s20617
10201	2	O13	1.97	154	37	0.04842070482257969	1	1	3	33	10201	NME6	s19883
64781	4	J21	0.68	156	531	0.049147332609179147	1	3	3	100	64781	CERK	s34930
