ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Timepoint	Plane	Spots - Number of Objects	Spots - Intensity Spot Weighted Center BP676/29 Mean - Median per Well	Spots - Intensity Spot Border BP676/29 Mean - Median per Well	Spots - center_border_ratio - Median per Well	Spots - Spots Edu Pos - Mean per Well	Spots - Spots Edu Minus - Mean per Well	Nuclei Final - Number of Objects	Nuclei Final - Nucleus Area [µm²] - Mean per Well	Nuclei Final - Nucleus Roundness - Mean per Well	Nuclei Final - Intensity Nucleus BP676/29 Mean - Mean per Well	Nuclei Final - Number of Spots - Mean per Well	Nuclei Final - Number of Spots per Area of Nucleus - Mean per Well	Nuclei Final - Intensity Spot BP525/50 Mean- Mean per Cell  - Mean per Well	Nuclei Final - Intensity Spot BP525/50 Sum- Mean per Cell  - Mean per Well	Nuclei Final - Intensity Spot Weighted Center BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final - Intensity Spot Border BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final - center_border_ratio- Mean per Cell  - Mean per Well	Nuclei Final - Nuclei Final Edu Pos - Mean per Well	Nuclei Final - Nuclei Final Edu Neg - Mean per Well	Nuclei Final Edu Pos - Number of Objects	Nuclei Final Edu Pos - Nucleus Area [µm²] - Mean per Well	Nuclei Final Edu Pos - Nucleus Roundness - Mean per Well	Nuclei Final Edu Pos - Intensity Nucleus BP676/29 Mean - Mean per Well	Nuclei Final Edu Pos - Number of Spots - Mean per Well	Nuclei Final Edu Pos - Number of Spots per Area of Nucleus - Mean per Well	Nuclei Final Edu Pos - Intensity Spot BP525/50 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - Intensity Spot BP525/50 Sum- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - Intensity Spot Weighted Center BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - Intensity Spot Border BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Pos - center_border_ratio- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Number of Objects	Nuclei Final Edu Neg - Nucleus Area [µm²] - Mean per Well	Nuclei Final Edu Neg - Nucleus Roundness - Mean per Well	Nuclei Final Edu Neg - Intensity Nucleus BP676/29 Mean - Mean per Well	Nuclei Final Edu Neg - Number of Spots - Mean per Well	Nuclei Final Edu Neg - Number of Spots per Area of Nucleus - Mean per Well	Nuclei Final Edu Neg - Intensity Spot BP525/50 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Intensity Spot BP525/50 Sum- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Intensity Spot Weighted Center BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - Intensity Spot Border BP676/29 Mean- Mean per Cell  - Mean per Well	Nuclei Final Edu Neg - center_border_ratio- Mean per Cell  - Mean per Well	Spots Edu Pos - Number of Objects	Spots Edu Pos - Intensity Spot Weighted Center BP676/29 Mean - Median per Well	Spots Edu Pos - Intensity Spot Border BP676/29 Mean - Median per Well	Spots Edu Pos - center_border_ratio - Median per Well	Spots Edu Minus - Number of Objects	Spots Edu Minus - Intensity Spot Weighted Center BP676/29 Mean - Median per Well	Spots Edu Minus - Intensity Spot Border BP676/29 Mean - Median per Well	Spots Edu Minus - center_border_ratio - Median per Well	Number of Analyzed Fields	Link
220310-Kinome-Lib-Batch3	8168	HT001073	8420	2022-03-09T19:25:23Z	8470	A1	1	1	1	1	28187	318	354.285714286	0.960739030023	0.641820697485	0.358179302515	432	241.878234471	0.851171287004	443.249188102	65.2476851852	0.00308955964723	999.914691564	68938.432023	481.660780267	471.040820002	1.00662135273	0.548611111111	0.451388888889	237	266.426212201	0.86191472071	789.269061406	76.3333333333	0.00336425952288	770.41344467	52780.917863	856.23657902	837.146670906	1.00217864187	195	212.043	0.83811388296	22.7019574715	51.7743589744	0.00275569364453	1280.28477153	88677.250868	24.060448801	23.787795961	1.01204878815	18091	712	742.321428571	0.967239441143	10096	17	17.0854545455	0.93470510447	9	http://columbus-sg.nci.nih.gov/browse/measurement/8470/well=1.1
220310-Kinome-Lib-Batch3	8168	HT001073	8420	2022-03-09T19:25:23Z	8470	A2	1	2	1	1	12790	56	71.842962963	0.949634934339	0.487802971071	0.512197028929	176	271.699640941	0.867827065131	293.301361871	72.6704545455	0.00310285115398	983.191346861	68413.9553894	318.973456688	312.163679753	1.00322392636	0.420454545455	0.579545454545	74	288.553384947	0.878538999497	668.073247889	84.3108108108	0.0033844448768	770.997904165	54207.6209131	727.523536164	711.850663038	0.996539171092	102	259.472414897	0.860055661768	21.4080327987	64.2254901961	0.00289855766879	1137.13560921	78720.5117741	22.574379421	22.19469188	1.00807365078	6239	613	649.821428571	0.956559639692	6551	16	16.375	0.938628158845	9	http://columbus-sg.nci.nih.gov/browse/measurement/8470/well=1.2
220310-Kinome-Lib-Batch3	8168	HT001073	8420	2022-03-09T19:25:23Z	8470	A3	1	3	1	1	24418	134	178.696428571	0.961165628113	0.527602588255	0.472397411745	325	276.088655556	0.876331475256	600.625596629	75.1323076923	0.0031074007189	967.634350037	67784.2593239	641.943341914	637.040824005	0.998130584723	0.470769230769	0.529230769231	153	288.771846405	0.882224913775	1255.0158795	84.2026143791	0.00337490299112	777.93404062	54563.5937132	1338.44506601	1328.0265037	0.990607874	172	264.806514858	0.871089056109	18.5226124434	67.0639534884	0.00286944811629	1137.36620583	79613.275923	18.7575887776	18.7904790157	1.00486143116	12883	1207	1282.34482759	0.961312224799	11535	16	16.7083333333	0.960498960499	9	http://columbus-sg.nci.nih.gov/browse/measurement/8470/well=1.3
220310-Kinome-Lib-Batch3	8168	HT001073	8420	2022-03-09T19:25:23Z	8470	A4	1	4	1	1	21644	26	21.4842364532	0.943569065343	0.384725559046	0.615274440954	285	298.403390595	0.873259914592	382.250690569	75.9438596491	0.00292224475565	805.16040149	55669.6703563	404.85956392	401.413973635	0.995082671838	0.336842105263	0.663157894737	96	321.89108724	0.878737832013	1096.6157464	86.7395833333	0.00313595858636	595.100003701	41011.157913	1162.81057106	1152.63040139	0.982503389639	189	286.473131981	0.870477480347	19.3985987199	70.4603174603	0.00281369169878	911.857746398	63115.2639783	19.868576164	19.843724618	1.00147214851	8327	974	1060.10714286	0.941847657243	13317	17	17.5652173913	0.945337620579	9	http://columbus-sg.nci.nih.gov/browse/measurement/8470/well=1.4
220310-Kinome-Lib-Batch3	8168	HT001073	8420	2022-03-09T19:25:23Z	8470	A5	1	5	1	1	29741	92	125.62962963	0.960288808664	0.517366598299	0.482633401701	376	281.350884124	0.854208158267	569.242827968	79.0984042553	0.00323629332504	795.857439267	55157.5879834	608.279679508	598.239885731	0.999668198094	0.44414893617	0.55585106383	167	296.70821482	0.862612740965	1260.47015358	92.1377245509	0.00361204225916	524.893099503	36105.1247525	1344.64830115	1322.08481931	0.986156692746	209	269.079715577	0.847492534771	16.922429036	68.6794258373	0.00293605374611	1013.41053898	70454.5175967	17.0606419384	17.0759246355	1.01051637787	15387	1247	1335.61538462	0.963953308994	14354	15	15.8	0.953856081729	8	http://columbus-sg.nci.nih.gov/browse/measurement/8470/well=1.5
220310-Kinome-Lib-Batch3	8168	HT001073	8420	2022-03-09T19:25:23Z	8470	A6	1	6	1	1	15456	361	401.994747899	0.957401618057	0.626293995859	0.373706004141	195	279.394916667	0.865258089554	519.247251023	79.2615384615	0.00322811840868	607.887237252	41431.9394325	565.637673185	553.468356807	0.994397202225	0.533333333333	0.466666666667	104	308.179895833	0.866197074176	954.704442629	93.0769230769	0.00348809775452	456.963503633	31483.0356659	1036.35488048	1013.4113177	1.00016618101	91	246.497797619	0.864184964271	21.5818891887	63.4725274725	0.00293099915629	782.287996101	52928.4504517	21.6977891948	21.9787131128	0.987730826746	9680	876	934.75	0.964953126648	5776	16	16.6519230769	0.933592736706	8	http://columbus-sg.nci.nih.gov/browse/measurement/8470/well=1.6
220310-Kinome-Lib-Batch3	8168	HT001073	8420	2022-03-09T19:25:23Z	8470	A7	1	7	1	1	7014	34	29.1483516484	0.965657569936	0.4000570288	0.5999429712	104	285.910963542	0.854735658285	248.254410734	67.4423076923	0.00263228776855	865.167789085	60916.5271608	273.715074571	267.395285623	1.00317241249	0.346153846154	0.653846153846	36	294.036853781	0.861976182864	670.281904509	77.9444444444	0.00305133242268	774.54896636	53920.9819845	738.008603907	719.059610016	1.00717092418	68	281.60902165	0.850902439391	24.8280904998	61.8823529412	0.00241044059871	913.858499803	64675.3275541	24.2439244802	24.7099769942	1.00102395845	2806	608.5	627.185	0.978976165685	4208	21	20.6809090909	0.954306522727	9	http://columbus-sg.nci.nih.gov/browse/measurement/8470/well=1.7
220310-Kinome-Lib-Batch3	8168	HT001073	8420	2022-03-09T19:25:23Z	8470	A8	1	8	1	1	15466	30	23.4613095238	0.957334322585	0.422087158929	0.577912841071	193	316.592907671	0.833738718239	424.556877536	80.1347150259	0.0028970988786	617.613815402	42200.2396352	459.647734766	450.815047522	1.0046533934	0.378238341969	0.621761658031	73	323.021185312	0.84312604618	1087.60783351	89.4246575342	0.00320710734203	524.527743587	36295.5251111	1179.65032418	1156.87511314	0.992347956481	120	312.682372106	0.828028093741	21.2008793198	74.4833333333	0.00270851039668	674.241175756	45792.274304	21.6461595403	21.295174273	1.01213920086	6528	947	1003.83928571	0.955949043396	8938	17	17.4642857143	0.959677419355	9	http://columbus-sg.nci.nih.gov/browse/measurement/8470/well=1.8
220310-Kinome-Lib-Batch3	8168	HT001073	8420	2022-03-09T19:25:23Z	8470	A9	1	9	1	1	48935	26	20.3214285714	0.947205411178	0.436701747216	0.563298252784	652	263.174695595	0.820822512019	417.793725845	75.0536809816	0.00328559641476	873.269280193	60039.5773087	441.184178609	434.449727336	1.00599030471	0.338957055215	0.661042944785	221	305.862385621	0.825556614025	1200.53028361	96.6968325792	0.00369908038281	548.246979038	37531.4453949	1268.58402746	1249.03310705	0.986289565432	431	241.286112078	0.818395049041	16.4369294026	63.9559164733	0.00307357795318	1039.92804714	71580.870007	16.9257874334	16.7631219618	1.0160920759	21370	1127	1205.30354267	0.93946623706	27565	15	15.5384615385	0.958174904943	9	http://columbus-sg.nci.nih.gov/browse/measurement/8470/well=1.9
220310-Kinome-Lib-Batch3	8168	HT001073	8420	2022-03-09T19:25:23Z	8470	A10	1	10	1	1	25617	33	24.8571428571	0.944936152963	0.461997892025	0.538002107975	347	289.385950008	0.873920200103	378.974584564	73.8242074928	0.0029421474713	1193.81761049	81958.8576487	401.869161484	398.52703764	0.991730241758	0.380403458213	0.619596541787	132	317.575610269	0.877044313358	965.690188707	89.6590909091	0.00329670475251	850.465799998	59359.136957	1025.38681244	1016.29926001	0.98453964769	215	272.078809755	0.872002139873	18.7584927178	64.1023255814	0.00272446579167	1404.61965228	95834.0350036	19.058324618	19.2436266977	0.996144932069	11835	886	955.2	0.946982901269	13782	16	16	0.940504984957	9	http://columbus-sg.nci.nih.gov/browse/measurement/8470/well=1.10
